model,seed,label_budget,scenario,target_fpr,review_fraction,direct_recall,direct_fpr,direct_ap,stage1_recall,stage1_fpr,review_precision,assisted_recall,capture_rate
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.05,0.6824196597353497,0.0090316106372303,0.904285689768303,0.5642722117202268,0.0065228299046663,0.959349593495935,0.6758034026465028,0.2559652928416486
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.1,0.6824196597353497,0.0090316106372303,0.904285689768303,0.5642722117202268,0.0065228299046663,0.9020408163265308,0.7731568998109641,0.4793926247288503
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.2,0.6824196597353497,0.0090316106372303,0.904285689768303,0.5642722117202268,0.0065228299046663,0.5950920245398773,0.8393194706994329,0.631236442516269
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.05,0.6824196597353497,0.0113421550094517,0.934029857979578,0.5642722117202268,0.0075614366729678,0.986842105263158,0.6351606805293005,0.1626898047722342
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.1,0.6824196597353497,0.0113421550094517,0.934029857979578,0.5642722117202268,0.0075614366729678,0.9802631578947368,0.7051039697542533,0.3232104121475054
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.2,0.6824196597353497,0.0113421550094517,0.934029857979578,0.5642722117202268,0.0075614366729678,0.8613861386138614,0.8109640831758034,0.5661605206073753
T0_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.05,0.765,0.00925,0.973901765503776,0.657,0.00475,0.996268656716418,0.72375,0.1946064139941691
T0_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.1,0.765,0.00925,0.973901765503776,0.657,0.00475,0.9738805970149254,0.7875,0.380466472303207
T0_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.2,0.765,0.00925,0.973901765503776,0.657,0.00475,0.8739495798319328,0.891,0.6822157434402333
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.05,0.7081389320891653,0.0129600829445308,0.964859715226046,0.5909797822706065,0.006739243131156,0.9926470588235294,0.6609642301710731,0.1711026615969581
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.1,0.7081389320891653,0.0129600829445308,0.964859715226046,0.5909797822706065,0.006739243131156,0.977859778597786,0.7283566614826334,0.3358681875792142
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.2,0.7081389320891653,0.0129600829445308,0.964859715226046,0.5909797822706065,0.006739243131156,0.9038817005545288,0.8444790046656299,0.6197718631178707
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.05,0.7543911007025761,0.009367681498829,0.9719887875392784,0.6443208430913349,0.0055620608899297,1.0,0.711943793911007,0.1901234567901234
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.1,0.7543911007025761,0.009367681498829,0.9719887875392784,0.6443208430913349,0.0055620608899297,0.9761904761904762,0.7763466042154566,0.37119341563786
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.2,0.7543911007025761,0.009367681498829,0.9719887875392784,0.6443208430913349,0.0055620608899297,0.886240520043337,0.8837822014051522,0.6732510288065844
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.68554476806904,0.011866235167206,0.963020995733191,0.5609492988133765,0.0070118662351672,1.0,0.6326860841423948,0.1633906633906633
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.68554476806904,0.011866235167206,0.963020995733191,0.5609492988133765,0.0070118662351672,0.9849624060150376,0.7022653721682848,0.3218673218673218
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.68554476806904,0.011866235167206,0.963020995733191,0.5609492988133765,0.0070118662351672,0.9190207156308852,0.8241639697950378,0.5995085995085995
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.05,0.7448015122873346,0.0210737581535373,0.904285689768303,0.6502835538752363,0.0155544405418966,0.9487179487179488,0.7551984877126654,0.3
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.1,0.7448015122873346,0.0210737581535373,0.904285689768303,0.6502835538752363,0.0155544405418966,0.7307692307692307,0.8119092627599244,0.4621621621621621
T0_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.2,0.7448015122873346,0.0210737581535373,0.904285689768303,0.6502835538752363,0.0155544405418966,0.45610278372591,0.8516068052930057,0.5756756756756757
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.05,0.7448015122873346,0.0217391304347826,0.934029857979578,0.6502835538752363,0.0179584120982986,1.0,0.717391304347826,0.1918918918918919
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.1,0.7448015122873346,0.0217391304347826,0.934029857979578,0.6502835538752363,0.0179584120982986,0.9432624113475178,0.775992438563327,0.3594594594594594
T0_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.2,0.7448015122873346,0.0217391304347826,0.934029857979578,0.6502835538752363,0.0179584120982986,0.7021276595744681,0.8374291115311909,0.5351351351351351
T0_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.05,0.8465,0.021,0.973901765503776,0.75175,0.0125,0.9758064516129032,0.81225,0.2437059415911379
T0_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.1,0.8465,0.021,0.973901765503776,0.75175,0.0125,0.9171717171717172,0.86525,0.4572004028197381
T0_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.2,0.8465,0.021,0.973901765503776,0.75175,0.0125,0.7077856420626896,0.92675,0.7049345417925479
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.05,0.8175220321410057,0.0274753758424053,0.964859715226046,0.6941420425090721,0.0191809227579056,0.976,0.7573872472783826,0.2067796610169491
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.1,0.8175220321410057,0.0274753758424053,0.964859715226046,0.6941420425090721,0.0191809227579056,0.9196787148594378,0.8128564022809746,0.3881355932203389
T0_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.2,0.8175220321410057,0.0274753758424053,0.964859715226046,0.6941420425090721,0.0191809227579056,0.7887323943661971,0.8973561430793157,0.6644067796610169
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.05,0.8401639344262295,0.0213700234192037,0.9719887875392784,0.7403395784543325,0.0140515222482435,0.9812206572769951,0.8015222482435597,0.2356257046223224
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.1,0.8401639344262295,0.0213700234192037,0.9719887875392784,0.7403395784543325,0.0140515222482435,0.9178403755868544,0.8548009367681498,0.4408117249154453
T0_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.2,0.8401639344262295,0.0213700234192037,0.9719887875392784,0.7403395784543325,0.0140515222482435,0.7226792009400705,0.9203747072599532,0.6933483652762119
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8004314994606256,0.0258899676375404,0.963020995733191,0.6704422869471414,0.0188781014023732,0.9836065573770492,0.7351672060409924,0.1963993453355155
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8004314994606256,0.0258899676375404,0.963020995733191,0.6704422869471414,0.0188781014023732,0.9300411522633744,0.7923408845738943,0.3698854337152209
T0_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8004314994606256,0.0258899676375404,0.963020995733191,0.6704422869471414,0.0188781014023732,0.8209876543209876,0.8856526429341963,0.6530278232405892
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.005,0.05,0.6521739130434783,0.0045158053186151,0.8860255218305951,0.4612476370510397,0.0030105368790767,0.984375,0.5803402646502835,0.2210526315789473
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.005,0.1,0.6521739130434783,0.0045158053186151,0.8860255218305951,0.4612476370510397,0.0030105368790767,0.97265625,0.6965973534971645,0.4368421052631579
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.005,0.2,0.6521739130434783,0.0045158053186151,0.8860255218305951,0.4612476370510397,0.0030105368790767,0.712890625,0.8062381852551985,0.6403508771929824
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.005,0.05,0.6521739130434783,0.0066162570888468,0.9182054308202754,0.4612476370510397,0.0028355387523629,0.975609756097561,0.5368620037807184,0.1403508771929824
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.005,0.1,0.6521739130434783,0.0066162570888468,0.9182054308202754,0.4612476370510397,0.0028355387523629,0.9877300613496932,0.6134215500945179,0.2824561403508772
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.005,0.2,0.6521739130434783,0.0066162570888468,0.9182054308202754,0.4612476370510397,0.0028355387523629,0.9446153846153846,0.7514177693761814,0.5385964912280702
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.005,0.05,0.7105,0.003,0.9720059399969444,0.53475,0.00175,0.9965870307167236,0.60775,0.1569048898441698
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.005,0.1,0.7105,0.003,0.9720059399969444,0.53475,0.00175,0.9965870307167236,0.68075,0.3138097796883396
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.005,0.2,0.7105,0.003,0.9720059399969444,0.53475,0.00175,0.981212638770282,0.822,0.6174099946265449
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.005,0.05,0.6443753240020736,0.0025920165889061,0.9691127494375248,0.4504924831518921,0.0025920165889061,1.0,0.5282529808190772,0.1415094339622641
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.005,0.1,0.6443753240020736,0.0025920165889061,0.9691127494375248,0.4504924831518921,0.0025920165889061,0.9966555183946488,0.6049766718506998,0.2811320754716981
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.005,0.2,0.6443753240020736,0.0025920165889061,0.9691127494375248,0.4504924831518921,0.0025920165889061,0.9916247906197656,0.7573872472783826,0.5584905660377358
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.005,0.05,0.697599531615925,0.0026346604215456,0.9724659748350754,0.5152224824355972,0.0020491803278688,0.9960629921259844,0.5892857142857143,0.1527777777777778
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.005,0.1,0.697599531615925,0.0026346604215456,0.9724659748350754,0.5152224824355972,0.0020491803278688,0.9960552268244576,0.663056206088993,0.304951690821256
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.005,0.2,0.697599531615925,0.0026346604215456,0.9724659748350754,0.5152224824355972,0.0020491803278688,0.9861796643632774,0.8076697892271663,0.6032608695652174
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.6062567421790723,0.0021574973031283,0.9668298759118074,0.4234088457389428,0.0026968716289104,1.0,0.5021574973031284,0.1365762394761459
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.6062567421790723,0.0021574973031283,0.9668298759118074,0.4234088457389428,0.0026968716289104,0.9965753424657534,0.5803667745415318,0.2722170252572498
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6062567421790723,0.0021574973031283,0.9668298759118074,0.4234088457389428,0.0026968716289104,0.9948630136986302,0.7367853290183387,0.5434985968194574
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.05,0.6984877126654064,0.0075263421976919,0.8860255218305951,0.5642722117202268,0.0065228299046663,0.975609756097561,0.6776937618147448,0.2603036876355748
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.1,0.6984877126654064,0.0075263421976919,0.8860255218305951,0.5642722117202268,0.0065228299046663,0.8938775510204081,0.7712665406427222,0.4750542299349241
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.01,0.2,0.6984877126654064,0.0075263421976919,0.8860255218305951,0.5642722117202268,0.0065228299046663,0.5521472392638037,0.8194706994328923,0.5856832971800434
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.05,0.6984877126654064,0.0103969754253308,0.9182054308202754,0.5642722117202268,0.0075614366729678,0.9736842105263158,0.6342155009451795,0.1605206073752711
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.1,0.6984877126654064,0.0103969754253308,0.9182054308202754,0.5642722117202268,0.0075614366729678,0.9802631578947368,0.7051039697542533,0.3232104121475054
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.01,0.2,0.6984877126654064,0.0103969754253308,0.9182054308202754,0.5642722117202268,0.0075614366729678,0.8382838283828383,0.8043478260869565,0.5509761388286334
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.05,0.786,0.00475,0.9720059399969444,0.657,0.00475,1.0,0.724,0.19533527696793
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.1,0.786,0.00475,0.9720059399969444,0.657,0.00475,0.9906716417910448,0.78975,0.3870262390670554
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.01,0.2,0.786,0.00475,0.9720059399969444,0.657,0.00475,0.8982259570494865,0.8975,0.7011661807580175
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.05,0.7366511145671333,0.0046656298600311,0.9691127494375248,0.5909797822706065,0.006739243131156,1.0,0.6614826334888543,0.1723700887198986
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.1,0.7366511145671333,0.0046656298600311,0.9691127494375248,0.5909797822706065,0.006739243131156,0.988929889298893,0.7299118714359772,0.3396704689480355
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.01,0.2,0.7366511145671333,0.0046656298600311,0.9691127494375248,0.5909797822706065,0.006739243131156,0.9297597042513864,0.8517366511145671,0.6375158428390367
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.05,0.7740046838407494,0.0040983606557377,0.9724659748350754,0.6443208430913349,0.0055620608899297,1.0,0.711943793911007,0.1901234567901234
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.1,0.7740046838407494,0.0040983606557377,0.9724659748350754,0.6443208430913349,0.0055620608899297,0.9935064935064936,0.7786885245901639,0.3777777777777777
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.01,0.2,0.7740046838407494,0.0040983606557377,0.9724659748350754,0.6443208430913349,0.0055620608899297,0.9089924160346696,0.8899297423887588,0.6905349794238683
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.7098166127292341,0.0037756202804746,0.9668298759118074,0.5609492988133765,0.0070118662351672,1.0,0.6326860841423948,0.1633906633906633
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.7098166127292341,0.0037756202804746,0.9668298759118074,0.5609492988133765,0.0070118662351672,0.9924812030075189,0.703344120819849,0.3243243243243243
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.7098166127292341,0.0037756202804746,0.9668298759118074,0.5609492988133765,0.0070118662351672,0.943502824858757,0.831175836030205,0.6154791154791155
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.05,0.7589792060491494,0.0270948319116909,0.8860255218305951,0.6502835538752363,0.0155544405418966,0.9572649572649572,0.7561436672967864,0.3027027027027027
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.1,0.7589792060491494,0.0270948319116909,0.8860255218305951,0.6502835538752363,0.0155544405418966,0.6837606837606838,0.8015122873345936,0.4324324324324324
DAPT_AL_SELECTED,42,0.25,IID_ORIGINAL,0.02,0.2,0.7589792060491494,0.0270948319116909,0.8860255218305951,0.6502835538752363,0.0155544405418966,0.3961456102783726,0.8251417769376181,0.5
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.05,0.7589792060491494,0.0283553875236294,0.9182054308202754,0.6502835538752363,0.0179584120982986,1.0,0.717391304347826,0.1918918918918919
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.1,0.7589792060491494,0.0283553875236294,0.9182054308202754,0.6502835538752363,0.0179584120982986,0.9290780141843972,0.774102079395085,0.354054054054054
DAPT_AL_SELECTED,42,0.25,IID_BALANCED,0.02,0.2,0.7589792060491494,0.0283553875236294,0.9182054308202754,0.6502835538752363,0.0179584120982986,0.6418439716312057,0.8213610586011342,0.4891891891891892
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.05,0.8715,0.021,0.9720059399969444,0.75175,0.0125,0.9919354838709676,0.81325,0.2477341389728096
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.1,0.8715,0.021,0.9720059399969444,0.75175,0.0125,0.9494949494949496,0.86925,0.473313192346425
DAPT_AL_SELECTED,42,0.25,TEMPORAL,0.02,0.2,0.8715,0.021,0.9720059399969444,0.75175,0.0125,0.731041456016178,0.9325,0.7280966767371602
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.05,0.8455158113011924,0.0259201658890616,0.9691127494375248,0.6941420425090721,0.0191809227579056,0.992,0.7584240539139451,0.2101694915254237
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.1,0.8455158113011924,0.0259201658890616,0.9691127494375248,0.6941420425090721,0.0191809227579056,0.9799196787148594,0.8206324520476931,0.4135593220338983
DAPT_AL_SELECTED,42,0.25,DOMAIN_OOD,0.02,0.2,0.8455158113011924,0.0259201658890616,0.9691127494375248,0.6941420425090721,0.0191809227579056,0.8289738430583501,0.9077242094349404,0.6983050847457627
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.05,0.8662177985948478,0.0204918032786885,0.9724659748350754,0.7403395784543325,0.0140515222482435,0.9953051643192488,0.802400468384075,0.2390078917700112
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.1,0.8662177985948478,0.0204918032786885,0.9724659748350754,0.7403395784543325,0.0140515222482435,0.955399061032864,0.8594847775175644,0.4588500563697858
DAPT_AL_SELECTED,42,0.25,TEMPLATE_OOD,0.02,0.2,0.8662177985948478,0.0204918032786885,0.9724659748350754,0.7403395784543325,0.0140515222482435,0.7567567567567568,0.9288641686182668,0.7260428410372041
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8290183387270766,0.0248112189859762,0.9668298759118074,0.6704422869471414,0.0188781014023732,0.9918032786885246,0.7357065803667745,0.1980360065466448
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8290183387270766,0.0248112189859762,0.9668298759118074,0.6704422869471414,0.0188781014023732,0.9876543209876544,0.7998921251348435,0.392798690671031
DAPT_AL_SELECTED,42,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8290183387270766,0.0248112189859762,0.9668298759118074,0.6704422869471414,0.0188781014023732,0.8477366255144033,0.8926645091693636,0.67430441898527
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.005,0.05,0.5189035916824196,0.0015052684395383,0.8939646980940221,0.5604914933837429,0.0060210737581535,0.983739837398374,0.6748582230623819,0.2602150537634408
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.005,0.1,0.5189035916824196,0.0015052684395383,0.8939646980940221,0.5604914933837429,0.0060210737581535,0.9020408163265308,0.7693761814744802,0.4752688172043011
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.005,0.2,0.5189035916824196,0.0015052684395383,0.8939646980940221,0.5604914933837429,0.0060210737581535,0.5693877551020409,0.8241965973534972,0.6
T0_AL_SELECTED,52,0.25,IID_BALANCED,0.005,0.05,0.5189035916824196,0.0018903591682419,0.9253167382264856,0.5604914933837429,0.0066162570888468,1.0,0.6323251417769377,0.1634408602150537
T0_AL_SELECTED,52,0.25,IID_BALANCED,0.005,0.1,0.5189035916824196,0.0018903591682419,0.9253167382264856,0.5604914933837429,0.0066162570888468,0.986842105263158,0.7022684310018904,0.3225806451612903
T0_AL_SELECTED,52,0.25,IID_BALANCED,0.005,0.2,0.5189035916824196,0.0018903591682419,0.9253167382264856,0.5604914933837429,0.0066162570888468,0.8552631578947368,0.8062381852551985,0.5591397849462365
T0_AL_SELECTED,52,0.25,TEMPORAL,0.005,0.05,0.5435,0.002,0.9717711121826372,0.6685,0.0035,0.9699248120300752,0.733,0.1945701357466063
T0_AL_SELECTED,52,0.25,TEMPORAL,0.005,0.1,0.5435,0.002,0.9717711121826372,0.6685,0.0035,0.9699248120300752,0.7975,0.3891402714932127
T0_AL_SELECTED,52,0.25,TEMPORAL,0.005,0.2,0.5435,0.002,0.9717711121826372,0.6685,0.0035,0.889934148635936,0.905,0.7134238310708899
T0_AL_SELECTED,52,0.25,DOMAIN_OOD,0.005,0.05,0.4318299637117677,0.0015552099533437,0.9681814298610072,0.589942975635044,0.0041472265422498,0.9779411764705882,0.6588906168999482,0.168141592920354
T0_AL_SELECTED,52,0.25,DOMAIN_OOD,0.005,0.1,0.4318299637117677,0.0015552099533437,0.9681814298610072,0.589942975635044,0.0041472265422498,0.9852941176470588,0.7288750648004148,0.3388116308470291
T0_AL_SELECTED,52,0.25,DOMAIN_OOD,0.005,0.2,0.4318299637117677,0.0015552099533437,0.9681814298610072,0.589942975635044,0.0041472265422498,0.9318600368324124,0.8522550544323484,0.6396965865992414
T0_AL_SELECTED,52,0.25,TEMPLATE_OOD,0.005,0.05,0.5322014051522248,0.0011709601873536,0.9729987126430828,0.6528103044496487,0.0040983606557377,0.982608695652174,0.7189695550351288,0.1905564924114671
T0_AL_SELECTED,52,0.25,TEMPLATE_OOD,0.005,0.1,0.5322014051522248,0.0011709601873536,0.9729987126430828,0.6528103044496487,0.0040983606557377,0.9803921568627452,0.7845433255269321,0.3794266441821248
T0_AL_SELECTED,52,0.25,TEMPLATE_OOD,0.005,0.2,0.5322014051522248,0.0011709601873536,0.9729987126430828,0.6528103044496487,0.0040983606557377,0.9074074074074074,0.8966627634660421,0.7023608768971332
T0_AL_SELECTED,52,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.413160733549083,0.0010787486515641,0.9676672250250432,0.5668824163969794,0.0043149946062567,0.9849624060150376,0.6375404530744336,0.1631382316313823
T0_AL_SELECTED,52,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.413160733549083,0.0010787486515641,0.9676672250250432,0.5668824163969794,0.0043149946062567,0.9924528301886792,0.7087378640776699,0.3275217932752179
T0_AL_SELECTED,52,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.413160733549083,0.0010787486515641,0.9676672250250432,0.5668824163969794,0.0043149946062567,0.9358490566037736,0.8344120819848975,0.6176836861768369
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.01,0.05,0.7022684310018904,0.0115403913697942,0.8939646980940221,0.6020793950850661,0.0085298544907175,0.9666666666666668,0.7117202268431002,0.2755344418052256
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.01,0.1,0.7022684310018904,0.0115403913697942,0.8939646980940221,0.6020793950850661,0.0085298544907175,0.8125,0.7863894139886578,0.4631828978622327
T0_AL_SELECTED,52,0.25,IID_ORIGINAL,0.01,0.2,0.7022684310018904,0.0115403913697942,0.8939646980940221,0.6020793950850661,0.0085298544907175,0.4979166666666667,0.8279773156899811,0.5676959619952494
T0_AL_SELECTED,52,0.25,IID_BALANCED,0.01,0.05,0.7022684310018904,0.0151228733459357,0.9253167382264856,0.6020793950850661,0.0103969754253308,0.9864864864864864,0.6710775047258979,0.173396674584323
T0_AL_SELECTED,52,0.25,IID_BALANCED,0.01,0.1,0.7022684310018904,0.0151228733459357,0.9253167382264856,0.6020793950850661,0.0103969754253308,0.9659863945578232,0.7362948960302458,0.33729216152019
