model,seed,seed_group,label_budget,scenario,n_test,prevalence_phish,average_precision,roc_auc
STRUCT_LOGREG,62,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.8636894957108723,0.8207365968532132
STRUCT_LOGREG,62,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9399548668557443,0.9228088125
STRUCT_LOGREG,62,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9238957882433396,0.9064495661294782
STRUCT_LOGREG,62,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9364049824976802,0.9197304392060507
STRUCT_LOGREG,62,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.917367327529396,0.8984428548320842
STRUCT_LOGREG,62,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,62,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,62,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,62,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,62,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,72,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.8783774450455701,0.8394400748996752
STRUCT_LOGREG,72,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9451537453675707,0.930833
STRUCT_LOGREG,72,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.9290232505133891,0.913850989548355
STRUCT_LOGREG,72,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9421108852473798,0.9285030425768803
STRUCT_LOGREG,72,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9222252271694023,0.9060301700512842
STRUCT_LOGREG,72,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.8636912679968716,0.8281122137213632
STRUCT_LOGREG,72,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9403388412889185,0.925472125
STRUCT_LOGREG,72,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9206338371228052,0.9068072617313274
STRUCT_LOGREG,72,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9368763851894458,0.9231593369677891
STRUCT_LOGREG,72,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9127152570423707,0.8976061555003962
STRUCT_LOGREG,72,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.8762471460312348,0.8383608906486184
STRUCT_LOGREG,72,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9463815758414388,0.9317736562499999
STRUCT_LOGREG,72,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.932747187739132,0.9181656423565341
STRUCT_LOGREG,72,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9437914911631439,0.9298386690405807
STRUCT_LOGREG,72,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9259805199832305,0.910045803178992
STRUCT_LOGREG,82,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.8618079793279835,0.8204265993903682
STRUCT_LOGREG,82,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9332090436046259,0.9128480625000001
STRUCT_LOGREG,82,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.917205264037096,0.8963849094917256
STRUCT_LOGREG,82,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.930999950616423,0.9120250172764618
STRUCT_LOGREG,82,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9083081664150908,0.8850044627843352
STRUCT_LOGREG,82,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.8669005189086995,0.8303617053969932
STRUCT_LOGREG,82,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.938985878217773,0.92348025
STRUCT_LOGREG,82,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9290229937579118,0.91201440672113
STRUCT_LOGREG,82,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9363229973680138,0.9214243208705143
STRUCT_LOGREG,82,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9221278348260246,0.9035570194884613
STRUCT_LOGREG,82,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,82,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,82,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,82,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,82,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,242,REPLICATION5,0.1,IID_BALANCED,2116,0.5,0.8678951916412172,0.814709960298884
STRUCT_LOGREG,242,REPLICATION5,0.1,TEMPORAL,8000,0.5,0.9411979054004891,0.9201306250000001
STRUCT_LOGREG,242,REPLICATION5,0.1,DOMAIN_OOD,3858,0.5,0.9287719781255579,0.9078335874288941
STRUCT_LOGREG,242,REPLICATION5,0.1,TEMPLATE_OOD,6832,0.5,0.9378111631567387,0.916831061570019
STRUCT_LOGREG,242,REPLICATION5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9218619735237693,0.8991134361810205
STRUCT_LOGREG,242,REPLICATION5,0.25,IID_BALANCED,2116,0.5,0.8713705075220699,0.824536075843068
STRUCT_LOGREG,242,REPLICATION5,0.25,TEMPORAL,8000,0.5,0.9445141511474713,0.928038375
STRUCT_LOGREG,242,REPLICATION5,0.25,DOMAIN_OOD,3858,0.5,0.9336607690625773,0.9170748185789944
STRUCT_LOGREG,242,REPLICATION5,0.25,TEMPLATE_OOD,6832,0.5,0.9410053437016556,0.9248796989233748
STRUCT_LOGREG,242,REPLICATION5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9271463824407584,0.9088678492172381
STRUCT_LOGREG,242,REPLICATION5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,242,REPLICATION5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,242,REPLICATION5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,242,REPLICATION5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,242,REPLICATION5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,252,REPLICATION5,0.1,IID_BALANCED,2116,0.5,0.8732210281273959,0.8465843103762494
STRUCT_LOGREG,252,REPLICATION5,0.1,TEMPORAL,8000,0.5,0.9398130676830792,0.9300735312499999
STRUCT_LOGREG,252,REPLICATION5,0.1,DOMAIN_OOD,3858,0.5,0.916724805020695,0.9094683450142045
STRUCT_LOGREG,252,REPLICATION5,0.1,TEMPLATE_OOD,6832,0.5,0.9354870427669286,0.9266148864141195
STRUCT_LOGREG,252,REPLICATION5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9094584065380545,0.9017794697956196
STRUCT_LOGREG,252,REPLICATION5,0.25,IID_BALANCED,2116,0.5,0.8555262434596627,0.828197083343756
STRUCT_LOGREG,252,REPLICATION5,0.25,TEMPORAL,8000,0.5,0.9403829616266901,0.92786571875
STRUCT_LOGREG,252,REPLICATION5,0.25,DOMAIN_OOD,3858,0.5,0.9305183504873056,0.917502655842814
STRUCT_LOGREG,252,REPLICATION5,0.25,TEMPLATE_OOD,6832,0.5,0.9388501965621627,0.9267466451442173
STRUCT_LOGREG,252,REPLICATION5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.92483249171568,0.9101275530093829
STRUCT_LOGREG,252,REPLICATION5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,252,REPLICATION5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,252,REPLICATION5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,252,REPLICATION5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,252,REPLICATION5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,262,REPLICATION5,0.1,IID_BALANCED,2116,0.5,0.8688001002495065,0.8362570173777251
STRUCT_LOGREG,262,REPLICATION5,0.1,TEMPORAL,8000,0.5,0.9499227472165708,0.93565378125
STRUCT_LOGREG,262,REPLICATION5,0.1,DOMAIN_OOD,3858,0.5,0.9375927974021672,0.92253538727469
STRUCT_LOGREG,262,REPLICATION5,0.1,TEMPLATE_OOD,6832,0.5,0.9467198655412353,0.9328469672268263
STRUCT_LOGREG,262,REPLICATION5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9312162026680953,0.9147518005327412
STRUCT_LOGREG,262,REPLICATION5,0.25,IID_BALANCED,2116,0.5,0.8802262140277206,0.8430421203469113
STRUCT_LOGREG,262,REPLICATION5,0.25,TEMPORAL,8000,0.5,0.9500619066062476,0.9356831250000001
STRUCT_LOGREG,262,REPLICATION5,0.25,DOMAIN_OOD,3858,0.5,0.935505868700063,0.9207963577934238
STRUCT_LOGREG,262,REPLICATION5,0.25,TEMPLATE_OOD,6832,0.5,0.9469516674709889,0.9332257039472602
STRUCT_LOGREG,262,REPLICATION5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.929240299873242,0.9133088142027094
STRUCT_LOGREG,262,REPLICATION5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,262,REPLICATION5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,262,REPLICATION5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,262,REPLICATION5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,262,REPLICATION5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,272,REPLICATION5,0.1,IID_BALANCED,2116,0.5,0.8745733211056302,0.8346051865166292
STRUCT_LOGREG,272,REPLICATION5,0.1,TEMPORAL,8000,0.5,0.9405809402319574,0.9232122187499999
STRUCT_LOGREG,272,REPLICATION5,0.1,DOMAIN_OOD,3858,0.5,0.9264772128001884,0.9094772135002005
STRUCT_LOGREG,272,REPLICATION5,0.1,TEMPLATE_OOD,6832,0.5,0.936933001381108,0.9196308595999538
STRUCT_LOGREG,272,REPLICATION5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9207279338950178,0.9019996997657473
STRUCT_LOGREG,272,REPLICATION5,0.25,IID_BALANCED,2116,0.5,0.8755233422169642,0.8291833576924039
STRUCT_LOGREG,272,REPLICATION5,0.25,TEMPORAL,8000,0.5,0.9451194526793024,0.9278141875
STRUCT_LOGREG,272,REPLICATION5,0.25,DOMAIN_OOD,3858,0.5,0.9282836535171152,0.9110619850735318
STRUCT_LOGREG,272,REPLICATION5,0.25,TEMPLATE_OOD,6832,0.5,0.9414031152606093,0.924384628885147
STRUCT_LOGREG,272,REPLICATION5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9224993441671054,0.9036163681197772
STRUCT_LOGREG,272,REPLICATION5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,272,REPLICATION5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,272,REPLICATION5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,272,REPLICATION5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,272,REPLICATION5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
STRUCT_LOGREG,282,REPLICATION5,0.1,IID_BALANCED,2116,0.5,0.8703729414899157,0.8321904224184448
STRUCT_LOGREG,282,REPLICATION5,0.1,TEMPORAL,8000,0.5,0.9392475017920469,0.9220065000000002
STRUCT_LOGREG,282,REPLICATION5,0.1,DOMAIN_OOD,3858,0.5,0.9234857455466987,0.9066546162753917
STRUCT_LOGREG,282,REPLICATION5,0.1,TEMPLATE_OOD,6832,0.5,0.9365166414511499,0.9203933034514531
STRUCT_LOGREG,282,REPLICATION5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9174661746314148,0.898857422477305
STRUCT_LOGREG,282,REPLICATION5,0.25,IID_BALANCED,2116,0.5,0.8777897555647864,0.8389558713698136
STRUCT_LOGREG,282,REPLICATION5,0.25,TEMPORAL,8000,0.5,0.9486386390522653,0.9353701875
STRUCT_LOGREG,282,REPLICATION5,0.25,DOMAIN_OOD,3858,0.5,0.9378784773126968,0.9252752119635338
STRUCT_LOGREG,282,REPLICATION5,0.25,TEMPLATE_OOD,6832,0.5,0.9459800657187674,0.9334783379221078
STRUCT_LOGREG,282,REPLICATION5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9319640111173595,0.9177870175450846
STRUCT_LOGREG,282,REPLICATION5,1.0,IID_BALANCED,2116,0.5,0.8766165339569267,0.8367108465164146
STRUCT_LOGREG,282,REPLICATION5,1.0,TEMPORAL,8000,0.5,0.9438485707071556,0.9282473125
STRUCT_LOGREG,282,REPLICATION5,1.0,DOMAIN_OOD,3858,0.5,0.9315468255930804,0.9160369369754324
STRUCT_LOGREG,282,REPLICATION5,1.0,TEMPLATE_OOD,6832,0.5,0.9423182047532979,0.9270411419741238
STRUCT_LOGREG,282,REPLICATION5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245094554852837,0.9072601995277713
B0_STRUCT_XGB,42,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.9047245038175529,0.8886412284118481
B0_STRUCT_XGB,42,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9360874054575953,0.9338222812499999
B0_STRUCT_XGB,42,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.8961561438608364,0.8986760694117587
B0_STRUCT_XGB,42,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9289884673866724,0.9283381192103286
B0_STRUCT_XGB,42,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.8871876800951212,0.8915344123147245
B0_STRUCT_XGB,42,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.9114686857079297,0.8891102447461237
B0_STRUCT_XGB,42,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.958739163912511,0.9516834999999999
B0_STRUCT_XGB,42,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.935606752487386,0.9296723685656783
B0_STRUCT_XGB,42,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.954224095148117,0.947185359295559
B0_STRUCT_XGB,42,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9311473990718969,0.924796265458282
B0_STRUCT_XGB,42,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.9221643701710438,0.8952851797985284
B0_STRUCT_XGB,42,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9719425321350414,0.9627411874999999
B0_STRUCT_XGB,42,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9622978883856363,0.9524219163400778
B0_STRUCT_XGB,42,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9701534807560395,0.9610947963571346
B0_STRUCT_XGB,42,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9597726091903994,0.9489255570334528
B0_STRUCT_XGB,52,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.9021526119427254,0.8915308157132086
B0_STRUCT_XGB,52,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9432453631430257,0.93971696875
B0_STRUCT_XGB,52,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.9200921102100568,0.9181147157475557
B0_STRUCT_XGB,52,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9389511245255413,0.9362367015806592
B0_STRUCT_XGB,52,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.915521618905061,0.9140003421274041
B0_STRUCT_XGB,52,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.9156561067455489,0.9007900915162539
B0_STRUCT_XGB,52,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9533433607270207,0.9476182499999999
B0_STRUCT_XGB,52,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9304290504235573,0.9249048854876901
B0_STRUCT_XGB,52,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9489251817616079,0.9437679448963139
B0_STRUCT_XGB,52,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9245636396478302,0.9196294434378451
B0_STRUCT_XGB,52,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.9236911460828959,0.8973979867138839
B0_STRUCT_XGB,52,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9721485397434204,0.9628739375
B0_STRUCT_XGB,52,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9626456499357321,0.9526369099399872
B0_STRUCT_XGB,52,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9703693143986774,0.961279044337434
B0_STRUCT_XGB,52,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.960111972284009,0.9491533510448269
B0_STRUCT_XGB,62,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.8950066410967248,0.8728648589734884
B0_STRUCT_XGB,62,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9413680191467685,0.9330237499999999
B0_STRUCT_XGB,62,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.910965194490452,0.9018022107254394
B0_STRUCT_XGB,62,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9377994083936908,0.93063003554015
B0_STRUCT_XGB,62,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9035104063366948,0.8950396181206498
B0_STRUCT_XGB,62,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.9031747367208288,0.8802748703728188
B0_STRUCT_XGB,62,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9476725661556972,0.93858390625
B0_STRUCT_XGB,62,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9214283360207876,0.9113352956874163
B0_STRUCT_XGB,62,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9435579486497017,0.9346747071913958
B0_STRUCT_XGB,62,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9146627578990499,0.9046721337229396
B0_STRUCT_XGB,62,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.922896543712239,0.8958417458485354
B0_STRUCT_XGB,62,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9706342663092655,0.9609631875000001
B0_STRUCT_XGB,62,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9604153399683127,0.9500682739050711
B0_STRUCT_XGB,62,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9687048821698537,0.9591427104300467
B0_STRUCT_XGB,62,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9577398796696411,0.9463488372904907
B0_STRUCT_XGB,72,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.897210977082783,0.8820213978652163
B0_STRUCT_XGB,72,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9484490618258474,0.94221603125
B0_STRUCT_XGB,72,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.9260477844854222,0.9211989333092541
B0_STRUCT_XGB,72,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9445801731642955,0.93973030037734
B0_STRUCT_XGB,72,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9203262378456805,0.916020813914112
B0_STRUCT_XGB,72,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.9093319773659166,0.8880364206817444
B0_STRUCT_XGB,72,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9529344252779909,0.9451889375000001
B0_STRUCT_XGB,72,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9306396960432652,0.9218619198229744
B0_STRUCT_XGB,72,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9489156556517959,0.9414307378420328
B0_STRUCT_XGB,72,ORIGINAL5,0.25,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9249910771619769,0.9161386384027538
B0_STRUCT_XGB,72,ORIGINAL5,1.0,IID_BALANCED,2116,0.5,0.923609588877467,0.8967056292680486
B0_STRUCT_XGB,72,ORIGINAL5,1.0,TEMPORAL,8000,0.5,0.9721572166140486,0.9627881875000001
B0_STRUCT_XGB,72,ORIGINAL5,1.0,DOMAIN_OOD,3858,0.5,0.9628159801853555,0.9527169950559536
B0_STRUCT_XGB,72,ORIGINAL5,1.0,TEMPLATE_OOD,6832,0.5,0.9704108991536639,0.9612038883008188
B0_STRUCT_XGB,72,ORIGINAL5,1.0,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9601959376604075,0.9490532729606472
B0_STRUCT_XGB,82,ORIGINAL5,0.1,IID_BALANCED,2116,0.5,0.9028999326381144,0.8839233707712593
B0_STRUCT_XGB,82,ORIGINAL5,0.1,TEMPORAL,8000,0.5,0.9365775736069577,0.928379875
B0_STRUCT_XGB,82,ORIGINAL5,0.1,DOMAIN_OOD,3858,0.5,0.9098952380266521,0.9018321754584269
B0_STRUCT_XGB,82,ORIGINAL5,0.1,TEMPLATE_OOD,6832,0.5,0.9328073998504256,0.9253738262975172
B0_STRUCT_XGB,82,ORIGINAL5,0.1,DOMAIN_TEMPLATE_OOD,3708,0.5,0.9030505507868541,0.89482535210612
B0_STRUCT_XGB,82,ORIGINAL5,0.25,IID_BALANCED,2116,0.5,0.9105762623384108,0.8861773292691207
B0_STRUCT_XGB,82,ORIGINAL5,0.25,TEMPORAL,8000,0.5,0.9507686587736568,0.94243228125
B0_STRUCT_XGB,82,ORIGINAL5,0.25,DOMAIN_OOD,3858,0.5,0.9316498038477534,0.922237083654816
B0_STRUCT_XGB,82,ORIGINAL5,0.25,TEMPLATE_OOD,6832,0.5,0.9478682840255653,0.9402593063226367
