model,scenario,target_fpr,n_test,prevalence_phish,average_precision_mean,average_precision_std,roc_auc_mean,recall_mean,recall_std,precision_mean,f1_mean,calibration_empirical_fpr_mean,empirical_fpr_mean,empirical_fpr_std,fp_mean,fn_mean
CONTRASTIVE_EMB_MLP,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8348395159373648,0.01175728190052365,0.8238870095155638,0.3028047464940669,0.037231677853049344,0.940701062000177,0.4571719211005993,0.01990632318501171,0.018985976267529667,0.0026533708470871296,35.2,1292.6
CONTRASTIVE_EMB_MLP,IID_BALANCED,0.005,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.18733459357277882,0.04332594343390145,0.9523108377294518,0.31121016754354497,0.00468384074941452,0.00945179584120983,0.0032052599164108077,10.0,859.8
CONTRASTIVE_EMB_MLP,IID_BALANCED,0.01,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.25822306238185255,0.018234863500728452,0.9433651657411903,0.4051918991077789,0.00936768149882904,0.015500945179584122,0.0022762938712272774,16.4,784.8
CONTRASTIVE_EMB_MLP,IID_BALANCED,0.02,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.3661625708884688,0.04274574016077932,0.9291118431384053,0.5240228528858455,0.01990632318501171,0.028166351606805296,0.005955381475245127,29.8,670.6
CONTRASTIVE_EMB_MLP,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.18733459357277882,0.04332594343390145,0.931255934704758,0.3100703784876214,0.00468384074941452,0.007325639739086803,0.0018298627725850947,14.6,859.8
CONTRASTIVE_EMB_MLP,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.25822306238185255,0.018234863500728452,0.9128503335105556,0.4022532489760272,0.00936768149882904,0.013146011038635223,0.0028026573093364654,26.2,784.8
CONTRASTIVE_EMB_MLP,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.3661625708884688,0.04274574016077932,0.8820443294112998,0.5162414475383377,0.01990632318501171,0.026091319618665332,0.0042870063950414105,52.0,670.6
CONTRASTIVE_EMB_MLP,TEMPLATE_OOD,0.005,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.22827868852459016,0.07673179569599216,0.9749077769428254,0.3645741469476942,0.00468384074941452,0.0055620608899297425,0.0013885879655306118,19.0,2636.2
CONTRASTIVE_EMB_MLP,TEMPLATE_OOD,0.01,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.30023419203747076,0.03261300181507946,0.9722955314015355,0.458039774828028,0.00936768149882904,0.008489461358313816,0.0016943555185582884,29.0,2390.4
CONTRASTIVE_EMB_MLP,TEMPLATE_OOD,0.02,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.3939110070257611,0.03558965373054016,0.9577222040029577,0.5574686909977865,0.01990632318501171,0.017388758782201405,0.001858380591112867,59.4,2070.4
CONTRASTIVE_EMB_MLP,TEMPORAL,0.005,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.2251,0.07303051588206123,0.973396268754143,0.360751895070786,0.00468384074941452,0.0059499999999999996,0.0014832396974191326,23.8,3099.6
CONTRASTIVE_EMB_MLP,TEMPORAL,0.01,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.30095,0.028968948893599827,0.9682923662541245,0.4585996877479036,0.00936768149882904,0.0098,0.0016900443781155566,39.2,2796.2
CONTRASTIVE_EMB_MLP,TEMPORAL,0.02,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.39985,0.03571528034329283,0.9523925035382023,0.5625111537119377,0.01990632318501171,0.019950000000000002,0.0022248595461286974,79.8,2400.6
DAPT_E2E,DOMAIN_OOD,0.005,3858,0.5,0.9615192462209716,0.005138228236093508,0.9546363235449435,0.45557283566614826,0.08066662129811812,0.992715587498329,0.621140823191395,0.00468384074941452,0.0034214618973561427,0.0020929631143790928,6.6,1050.2
DAPT_E2E,DOMAIN_OOD,0.01,3858,0.5,0.9615192462209716,0.005138228236093508,0.9546363235449435,0.5952306894764126,0.07681155911651706,0.9861636191669108,0.7399336800274174,0.00936768149882904,0.008605495075168482,0.003749027419754182,16.6,780.8
DAPT_E2E,DOMAIN_OOD,0.02,3858,0.5,0.9615192462209716,0.005138228236093508,0.9546363235449435,0.7191290824261276,0.04556555791959351,0.9753291613104279,0.8271281340674935,0.01990632318501171,0.01835147744945568,0.0049125382023772445,35.4,541.8
DAPT_E2E,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9581223130528065,0.0053952919802935755,0.9498519775313063,0.44110032362459545,0.07611907631778071,0.9926403575149803,0.6076877182922151,0.00468384074941452,0.003344120819848975,0.001764339507421373,6.2,1036.2
DAPT_E2E,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9581223130528065,0.0053952919802935755,0.9498519775313063,0.5737864077669903,0.08023943199187362,0.9863314440345835,0.7227606151561254,0.00936768149882904,0.008198489751887809,0.0034830386819769024,15.2,790.2
DAPT_E2E,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9581223130528065,0.0053952919802935755,0.9498519775313063,0.6971952535059331,0.04735540710641951,0.975652684771488,0.8124190961297109,0.01990632318501171,0.017583603020496226,0.004863350195835965,32.6,561.4
DAPT_E2E,IID_BALANCED,0.005,2116,0.5,0.9215650301142441,0.012539931212329415,0.8915753052626313,0.5289224952741021,0.061797688749523336,0.9811382885078356,0.6856186712071659,0.00468384074941452,0.010207939508506616,0.0026227669046335737,10.8,498.4
DAPT_E2E,IID_BALANCED,0.01,2116,0.5,0.9215650301142441,0.012539931212329415,0.8915753052626313,0.6085066162570889,0.05010521696212043,0.9735414999979539,0.7478942116514562,0.00936768149882904,0.016635160680529303,0.0032467984947670446,17.6,414.2
DAPT_E2E,IID_BALANCED,0.02,2116,0.5,0.9215650301142441,0.012539931212329415,0.8915753052626313,0.6871455576559546,0.03079458328477299,0.9657933497133409,0.8026439799869405,0.01990632318501171,0.02438563327032136,0.003434007963059536,25.8,331.0
DAPT_E2E,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8850191789518703,0.01480807614088155,0.8906513060361549,0.5289224952741021,0.061797688749523336,0.9745139301276975,0.6839236482167654,0.00468384074941452,0.007425990968389362,0.002337343642519241,14.8,498.4
DAPT_E2E,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8850191789518703,0.01480807614088155,0.8906513060361549,0.6085066162570889,0.05010521696212043,0.9587478945736148,0.7433817625149977,0.00936768149882904,0.014049172102358254,0.0034762685550805378,28.0,414.2
DAPT_E2E,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8850191789518703,0.01480807614088155,0.8906513060361549,0.6871455576559546,0.03079458328477299,0.9419129302404905,0.7942230818696256,0.01990632318501171,0.022579026593075764,0.00399833854754371,45.0,331.0
DAPT_E2E,TEMPLATE_OOD,0.005,6832,0.5,0.9668689580893363,0.005506289456067665,0.959563421411295,0.5598360655737704,0.06675326838446932,0.9911014628148973,0.713643213745269,0.00468384074941452,0.005035128805620609,0.0026460202666221703,17.2,1503.6
DAPT_E2E,TEMPLATE_OOD,0.01,6832,0.5,0.9668689580893363,0.005506289456067665,0.959563421411295,0.6704332552693208,0.06451295935007345,0.9850639621239905,0.7964009379991079,0.00936768149882904,0.010245901639344263,0.004024510270745761,35.0,1125.8
DAPT_E2E,TEMPLATE_OOD,0.02,6832,0.5,0.9668689580893363,0.005506289456067665,0.959563421411295,0.7680327868852459,0.03563417224877828,0.9754831014348188,0.8590770714105389,0.01990632318501171,0.019262295081967213,0.003023878573446541,65.8,792.4
DAPT_E2E,TEMPORAL,0.005,8000,0.5,0.9668750805501262,0.005225719905694043,0.9601405499999999,0.5644,0.06866599413101072,0.9899260750285261,0.7169477562766777,0.00468384074941452,0.00575,0.002604083331999957,23.0,1742.4
DAPT_E2E,TEMPORAL,0.01,8000,0.5,0.9668750805501262,0.005225719905694043,0.9601405499999999,0.6790499999999999,0.059524784753915726,0.9826726251946278,0.8019314581467787,0.00936768149882904,0.012,0.004282960424752953,48.0,1283.8
DAPT_E2E,TEMPORAL,0.02,8000,0.5,0.9668750805501262,0.005225719905694043,0.9601405499999999,0.7736000000000001,0.033110893222623894,0.9725995934129339,0.861505401300691,0.01990632318501171,0.0217,0.0038987177379235854,86.8,905.6
DAPT_EMB_MLP,DOMAIN_OOD,0.005,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.25152928978745465,0.029317071204970263,0.9823897630499998,0.3997810223282074,0.00468384074941452,0.004561949196474858,0.0024425544819885424,8.8,1443.8
DAPT_EMB_MLP,DOMAIN_OOD,0.01,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.3556246759979264,0.054895704893263605,0.9739277515870526,0.5192030502029945,0.00936768149882904,0.009227579056505963,0.0015723951154072676,17.8,1243.0
DAPT_EMB_MLP,DOMAIN_OOD,0.02,3858,0.5,0.904501713828736,0.012023644326391388,0.9010218914545687,0.46936236391912906,0.06112940176398808,0.9580494597449329,0.6282170040961488,0.01990632318501171,0.020425090720580612,0.003187231964528646,39.4,1023.6
DAPT_EMB_MLP,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.23646170442286946,0.027544025431794586,0.9805911617447333,0.3803620509029989,0.00468384074941452,0.004746494066882417,0.002541363320256687,8.8,1415.6
DAPT_EMB_MLP,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.329126213592233,0.05136305123193057,0.9707805575881331,0.48990609016005954,0.00936768149882904,0.009600862998921251,0.0016360033320499576,17.8,1243.8
DAPT_EMB_MLP,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8944554356587728,0.013086939744287323,0.8909427879194116,0.43851132686084143,0.0612124513570428,0.9537009904592771,0.5988076004431313,0.01990632318501171,0.021143473570658038,0.003222733386470262,39.2,1041.0
DAPT_EMB_MLP,IID_BALANCED,0.005,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.3149338374291115,0.06549555757077234,0.9759704806434064,0.47318874547902345,0.00468384074941452,0.007561436672967864,0.0030627318990585346,8.0,724.8
DAPT_EMB_MLP,IID_BALANCED,0.01,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.4128544423440454,0.048159659211065735,0.9646317138127276,0.5771507821640313,0.00936768149882904,0.014744801512287334,0.00381599796563069,15.6,621.2
DAPT_EMB_MLP,IID_BALANCED,0.02,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.5230623818525519,0.023022448304940688,0.9419592442689801,0.6723492406469227,0.01990632318501171,0.03232514177693761,0.007241580835303576,34.2,504.6
DAPT_EMB_MLP,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.3149338374291115,0.06549555757077234,0.9631365541938312,0.4717253981832991,0.00468384074941452,0.006221776216758655,0.0028071451541795012,12.4,724.8
DAPT_EMB_MLP,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.4128544423440454,0.048159659211065735,0.9441061599567979,0.5735486586384808,0.00936768149882904,0.012644254892122429,0.00297689853972731,25.2,621.2
DAPT_EMB_MLP,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.5230623818525519,0.023022448304940688,0.9102105772810564,0.6640678166724222,0.01990632318501171,0.027496236828901156,0.006983248739671575,54.8,504.6
DAPT_EMB_MLP,TEMPLATE_OOD,0.005,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.3368852459016393,0.033072759437526,0.9866012269378361,0.50151151500369,0.00468384074941452,0.004625292740046838,0.0014548915269073977,15.8,2265.2
DAPT_EMB_MLP,TEMPLATE_OOD,0.01,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.4268149882903981,0.03336337649598937,0.9807629632224508,0.5941622774571191,0.00936768149882904,0.008372365339578455,0.0011070064637698494,28.6,1958.0
DAPT_EMB_MLP,TEMPLATE_OOD,0.02,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.5314402810304449,0.04629857602723472,0.9676361421941337,0.6850494992404331,0.01990632318501171,0.017857142857142856,0.0027383323966436923,61.0,1600.6
DAPT_EMB_MLP,TEMPORAL,0.005,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.34995000000000004,0.03329808553055265,0.9868319050068297,0.5159450958979882,0.00468384074941452,0.0047,0.0017446346322367904,18.8,2600.2
DAPT_EMB_MLP,TEMPORAL,0.01,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.44539999999999996,0.03621403388190826,0.9809950629507229,0.6118970109930343,0.00936768149882904,0.0087,0.0022458294681475706,34.8,2218.4
DAPT_EMB_MLP,TEMPORAL,0.02,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.5532,0.04716838188871865,0.9688014129338338,0.7031823523832201,0.01990632318501171,0.018,0.003980420832022663,72.0,1787.2
T0_E2E,DOMAIN_OOD,0.005,3858,0.5,0.9594004602896715,0.005104973213226833,0.9539251784648435,0.4062208398133748,0.10458432013444569,0.9923707761096792,0.5703092275852171,0.00468384074941452,0.0033177812337998962,0.002060612432799564,6.4,1145.4
T0_E2E,DOMAIN_OOD,0.01,3858,0.5,0.9594004602896715,0.005104973213226833,0.9539251784648435,0.5407983411093831,0.07036301046224995,0.9847255682618608,0.6958805430343051,0.00936768149882904,0.008501814411612234,0.003784699273912697,16.4,885.8
T0_E2E,DOMAIN_OOD,0.02,3858,0.5,0.9594004602896715,0.005104973213226833,0.9539251784648435,0.6863659927423535,0.06556008827927388,0.9698917294515731,0.8023281369710764,0.01990632318501171,0.02146189735614308,0.005469093580053057,41.4,605.0
T0_E2E,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9556669341327029,0.005389702960480768,0.9492335880669686,0.39180151024811216,0.09675539548682921,0.9921538618192649,0.5563745783201657,0.00468384074941452,0.0032362459546925572,0.0017889022601701187,6.0,1127.6
T0_E2E,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9556669341327029,0.005389702960480768,0.9492335880669686,0.5204962243797195,0.06575280542678627,0.9846971996323559,0.6789393386113728,0.00936768149882904,0.00819848975188781,0.0033336649709519843,15.2,889.0
T0_E2E,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9556669341327029,0.005389702960480768,0.9492335880669686,0.6606256742179072,0.06651209375195179,0.9697168540762832,0.784194841751354,0.01990632318501171,0.020819848975188782,0.00562606464310908,38.6,629.2
T0_E2E,IID_BALANCED,0.005,2116,0.5,0.9240142587995333,0.006882841542696139,0.8982897431041197,0.5149338374291116,0.05514699672590697,0.979975909063443,0.673845648132776,0.00468384074941452,0.010396975425330812,0.0027556483434996695,11.0,513.2
T0_E2E,IID_BALANCED,0.01,2116,0.5,0.9240142587995333,0.006882841542696139,0.8982897431041197,0.5935727788279773,0.04888963669237836,0.9720374505281109,0.7361563512838121,0.00936768149882904,0.017013232514177697,0.004532922044719017,18.0,430.0
T0_E2E,IID_BALANCED,0.02,2116,0.5,0.9240142587995333,0.006882841542696139,0.8982897431041197,0.6729678638941399,0.041426478262402866,0.9620937539658774,0.7914079064705967,0.01990632318501171,0.02646502835538752,0.0025884808955820683,28.0,346.0
T0_E2E,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8873368911214673,0.009537894252621505,0.8977199498812954,0.5149338374291116,0.05514699672590697,0.9726784395195054,0.6720914261300993,0.00468384074941452,0.00762669342699448,0.0018229706095920673,15.2,513.2
T0_E2E,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8873368911214673,0.009537894252621505,0.8977199498812954,0.5935727788279773,0.04888963669237836,0.9573870099098943,0.7318579240763858,0.00936768149882904,0.014049172102358254,0.004152771037944518,28.0,430.0
T0_E2E,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8873368911214673,0.009537894252621505,0.8977199498812954,0.6729678638941399,0.041426478262402866,0.9342804321551889,0.7818464065986992,0.01990632318501171,0.025087807325639738,0.002631231430431889,50.0,346.0
