model,label_budget,scenario,target_fpr,recall_mean,recall_std,precision_mean,f1_mean,empirical_fpr_mean,empirical_fpr_std,roc_auc_mean,fit_seconds_mean
B0_STRUCT_XGB,0.25,DOMAIN_OOD,0.02,0.6138413685847589,0.020146637795750443,0.9599874441747984,0.7486475211437001,0.025660964230171075,0.005881587152278385,0.9223829702494545,0.19026824080028745
B0_STRUCT_XGB,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.3964940668824164,0.051074347020593804,0.9882961884272083,0.5641405744690673,0.0048543689320388345,0.003124442142571515,0.9166610227281984,0.19026824080028745
B0_STRUCT_XGB,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.4761057173678533,0.04202895594952281,0.9793866675701542,0.639627475787256,0.010248112189859762,0.004674577490111471,0.9166610227281984,0.19026824080028745
B0_STRUCT_XGB,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.5928263214670981,0.023748060759082347,0.9596553733286189,0.7326110095910632,0.025026968716289105,0.006423362223188528,0.9166610227281984,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_BALANCED,0.005,0.46049149338374296,0.029015627757050882,0.9839133632017327,0.6268043842256079,0.007655954631379962,0.002936993367718064,0.8877732355158823,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_BALANCED,0.01,0.5197542533081285,0.02542222687382541,0.9758436693805514,0.6778814750842941,0.012948960302457466,0.0036755483511253647,0.8877732355158823,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_BALANCED,0.02,0.5981096408317581,0.01742711125329723,0.9645662204309371,0.7382148102846782,0.022022684310018904,0.004251557435682217,0.8877732355158823,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.005,0.46049149338374296,0.029015627757050882,0.9765825101675739,0.6252670917848923,0.005970898143502258,0.0024173562984910195,0.8863958874965971,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.01,0.5197542533081285,0.02542222687382541,0.9637105412801523,0.6748790114454144,0.01048670346211741,0.003159691781523889,0.8863958874965971,0.19026824080028745
B0_STRUCT_XGB,0.25,IID_ORIGINAL,0.02,0.5981096408317581,0.01742711125329723,0.9406058189850549,0.7310564240952278,0.020120421475163068,0.004194326592769264,0.8863958874965971,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPLATE_OOD,0.005,0.502400468384075,0.0507141657011637,0.9905530453051897,0.665246390396471,0.004888758782201405,0.00222109778701614,0.9415496720557345,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPLATE_OOD,0.01,0.5762002341920375,0.03977054272505142,0.9844363458144076,0.7261393827341425,0.009221311475409836,0.002947659536883922,0.9415496720557345,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPLATE_OOD,0.02,0.6750292740046838,0.021793552232015803,0.9713981328558129,0.7963301573345397,0.01993559718969555,0.003909172831492863,0.9415496720557345,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPORAL,0.005,0.5229999999999999,0.04834540079239989,0.9919912009650751,0.6836629199890789,0.0043,0.0019500712237705007,0.9452281499999999,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPORAL,0.01,0.59555,0.03741950620257361,0.9863252158252882,0.7420000772003554,0.00835,0.0026671874491473015,0.9452281499999999,0.19026824080028745
B0_STRUCT_XGB,0.25,TEMPORAL,0.02,0.6897249999999999,0.019930242932120316,0.9738288702429548,0.807351150094474,0.018575,0.0030139720930655238,0.9452281499999999,0.19026824080028745
B0_STRUCT_XGB,1.0,DOMAIN_OOD,0.005,0.6034214618973561,0.016675082884831258,0.9947229273865116,0.7510390418763568,0.0032141005702436497,0.0008394648558141435,0.9520938898550163,0.3602382024997496
B0_STRUCT_XGB,1.0,DOMAIN_OOD,0.01,0.646604458268533,0.01045425269014646,0.9908703144917752,0.7825012839003176,0.005961638154484189,0.000559939579955751,0.9520938898550163,0.3602382024997496
B0_STRUCT_XGB,1.0,DOMAIN_OOD,0.02,0.7328667703473302,0.012267783253657193,0.9745184443352514,0.8365314637317895,0.01918092275790565,0.002073613271124935,0.9520938898550163,0.3602382024997496
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.005,0.5830097087378641,0.018142818456926085,0.9943227342498127,0.734880189589434,0.003344120819848975,0.0008734237901108319,0.948477271219754,0.3602382024997496
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,0.6306364617044229,0.010974054885342028,0.990265425582282,0.7705032118837951,0.006202804746494067,0.0005825908574620514,0.948477271219754,0.3602382024997496
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,0.7229773462783171,0.012531863319108414,0.9745005571394796,0.8300430053989677,0.018932038834951457,0.0019931728230011634,0.948477271219754,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,0.5741020793950851,0.00938011043020967,0.9881354494767056,0.7262100717623496,0.006899810964083175,0.0007781404559060156,0.896107432434847,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,0.6103024574669187,0.007769276526864608,0.9862555128035433,0.7539879864315107,0.008506616257088847,0.000630119722747322,0.896107432434847,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,0.6680529300567108,0.007098292383938959,0.970495636420519,0.7913372527128609,0.020321361058601134,0.0019034413947061392,0.896107432434847,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_ORIGINAL,0.005,0.5741020793950851,0.00938011043020967,0.9814259335679887,0.7243916776671963,0.0057701956848971395,0.0005913252895020469,0.894221196683667,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_ORIGINAL,0.01,0.6103024574669187,0.007769276526864608,0.9789280808564739,0.7518369522812297,0.006974410436527847,0.00028481997601482567,0.894221196683667,0.3602382024997496
B0_STRUCT_XGB,1.0,IID_ORIGINAL,0.02,0.6680529300567108,0.007098292383938959,0.9565999891762855,0.7866690026219196,0.016106372303060713,0.0016120529533395543,0.894221196683667,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPLATE_OOD,0.005,0.669115925058548,0.015405934595529636,0.9947487880721821,0.7999703917667943,0.0035421545667447306,0.0006538589214578824,0.9609492447375348,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPLATE_OOD,0.01,0.706791569086651,0.008504813525477854,0.9920717477154877,0.8254517851674613,0.005649882903981265,0.00036641263379232227,0.9609492447375348,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPLATE_OOD,0.02,0.7782786885245901,0.009274927869688771,0.9810830747249742,0.867959418703634,0.015017564402810305,0.0015120180069111103,0.9609492447375348,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPORAL,0.005,0.684975,0.014395914736865823,0.9954328750776071,0.8114432478722394,0.00315,0.0005676462121975466,0.962606215625,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPORAL,0.01,0.7201500000000001,0.007965376464563504,0.9930042855367894,0.8348249743313547,0.0050750000000000005,0.00040909792362111923,0.962606215625,0.3602382024997496
B0_STRUCT_XGB,1.0,TEMPORAL,0.02,0.787725,0.008871341186339554,0.9827340450970077,0.8744601922731065,0.013850000000000001,0.0014102797200870791,0.962606215625,0.3602382024997496
BASE_LOGREG,0.1,DOMAIN_OOD,0.005,0.2381544841886988,0.0849655148067482,0.9740369774819412,0.3758816450550776,0.006117159149818559,0.0027734442920668914,0.8849987006324305,0.026366882399725
BASE_LOGREG,0.1,DOMAIN_OOD,0.01,0.299585277345775,0.06990074931504472,0.9703539741578808,0.45367986586758374,0.009072058061171593,0.003093574181781261,0.8849987006324305,0.026366882399725
BASE_LOGREG,0.1,DOMAIN_OOD,0.02,0.447071021254536,0.04977703750323871,0.9468461333671364,0.6058538508216171,0.025090720580611715,0.005276520746500559,0.8849987006324305,0.026366882399725
BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.2320388349514563,0.08570407411210716,0.9729820304127536,0.3676788091022586,0.006148867313915857,0.0026325789597588098,0.8751408220832765,0.026366882399725
BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.2923948220064725,0.07135090819843246,0.9700011170080309,0.44497037150187335,0.00889967637540453,0.0030111712018058663,0.8751408220832765,0.026366882399725
BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.43160733549083063,0.04917997632037991,0.9447781072709802,0.5910131358652883,0.02518878101402373,0.005339836093076451,0.8751408220832765,0.026366882399725
BASE_LOGREG,0.1,IID_BALANCED,0.005,0.2622873345935728,0.07683489062619071,0.982950041875071,0.40838465025879084,0.005198487712665406,0.0038133958528387534,0.8980756036463562,0.026366882399725
BASE_LOGREG,0.1,IID_BALANCED,0.01,0.32173913043478264,0.06735976888929113,0.9767610452803128,0.48034008513979565,0.007844990548204159,0.0035658875404967643,0.8980756036463562,0.026366882399725
BASE_LOGREG,0.1,IID_BALANCED,0.02,0.4695652173913044,0.0652285011647643,0.9553185934147164,0.6271576623211097,0.021928166351606805,0.0059076874522163685,0.8980756036463562,0.026366882399725
BASE_LOGREG,0.1,IID_ORIGINAL,0.005,0.2622873345935728,0.07683489062619071,0.966132232805772,0.40684480022962094,0.005218263923733066,0.0032534715278910394,0.8985376037302583,0.026366882399725
BASE_LOGREG,0.1,IID_ORIGINAL,0.01,0.32173913043478264,0.06735976888929113,0.9563176294577428,0.47784537014829886,0.007827395885599598,0.0024375228904146757,0.8985376037302583,0.026366882399725
BASE_LOGREG,0.1,IID_ORIGINAL,0.02,0.4695652173913044,0.0652285011647643,0.9202400967364373,0.6194212415393051,0.021525338685398895,0.004558653948328838,0.8985376037302583,0.026366882399725
BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,0.2818793911007026,0.09147609405111916,0.9824976915051253,0.4308045685163302,0.004888758782201405,0.002173429196374731,0.9058489007165619,0.026366882399725
BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,0.34967798594847777,0.07679159750656495,0.9788282139582425,0.5107343577423565,0.007406323185011709,0.0021112040183597263,0.9058489007165619,0.026366882399725
BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,0.5019906323185012,0.0553103636359714,0.9614809594452132,0.6579111005370056,0.020140515222482436,0.004640542783481627,0.9058489007165619,0.026366882399725
BASE_LOGREG,0.1,TEMPORAL,0.005,0.28650000000000003,0.08780597296818077,0.9837620051461279,0.437073045897632,0.004775,0.002384702403981586,0.911436840625,0.026366882399725
BASE_LOGREG,0.1,TEMPORAL,0.01,0.35395,0.07334079507492555,0.9800365511142661,0.5159233884590234,0.0072,0.0023475755815545347,0.911436840625,0.026366882399725
BASE_LOGREG,0.1,TEMPORAL,0.02,0.5082,0.05263168669579616,0.9635666207849688,0.6639397636587813,0.019225,0.0036083429561072616,0.911436840625,0.026366882399725
BASE_LOGREG,0.25,DOMAIN_OOD,0.005,0.2332296526697771,0.06879066396751757,0.9855716300720457,0.37261919874540583,0.0035769828926905133,0.0020070236610657834,0.9080944687252842,0.37589689750002436
BASE_LOGREG,0.25,DOMAIN_OOD,0.01,0.3744945567651633,0.05502145683812015,0.9733050006972898,0.538779929415606,0.01026438569206843,0.0015987604639668748,0.9080944687252842,0.37589689750002436
BASE_LOGREG,0.25,DOMAIN_OOD,0.02,0.5315189217210989,0.03728425633922354,0.9544889996136512,0.6821356558429525,0.025298081907724212,0.00494102395041618,0.9080944687252842,0.37589689750002436
BASE_LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.22362459546925567,0.06984253062937229,0.9848295092723331,0.3596622839944034,0.0036138079827400214,0.002066428696611954,0.901419974189164,0.37589689750002436
BASE_LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.3615426105717368,0.058862987714076866,0.9728439892465076,0.5246779314865814,0.010086299892125134,0.0017065987019179128,0.901419974189164,0.37589689750002436
BASE_LOGREG,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.5096548004314995,0.03770689919681809,0.9530669402967593,0.6634126355266349,0.025080906148867314,0.005206196416961617,0.901419974189164,0.37589689750002436
BASE_LOGREG,0.25,IID_BALANCED,0.005,0.21899810964083177,0.06553555624944593,0.9863576632929817,0.35429803823414013,0.003119092627599244,0.001839798528123054,0.9062356391665267,0.37589689750002436
BASE_LOGREG,0.25,IID_BALANCED,0.01,0.3609640831758034,0.06128452878528038,0.9781719658037916,0.524679274306212,0.008034026465028356,0.002963907958762883,0.9062356391665267,0.37589689750002436
BASE_LOGREG,0.25,IID_BALANCED,0.02,0.5178638941398865,0.03950817999782584,0.9621039509735818,0.6724910371400465,0.020415879017013232,0.0035140122227091826,0.9062356391665267,0.37589689750002436
BASE_LOGREG,0.25,IID_ORIGINAL,0.005,0.21899810964083177,0.06553555624944593,0.9728519405320635,0.35335888698608386,0.003311590566984446,0.0018044628144186221,0.9064918376890004,0.37589689750002436
BASE_LOGREG,0.25,IID_ORIGINAL,0.01,0.3609640831758034,0.06128452878528038,0.9610526860856717,0.5221893952052986,0.00772704465629704,0.0028501633589751857,0.9064918376890004,0.37589689750002436
BASE_LOGREG,0.25,IID_ORIGINAL,0.02,0.5178638941398865,0.03950817999782584,0.9345912721131622,0.6656641704447878,0.01921726041144004,0.00233015179887849,0.9064918376890004,0.37589689750002436
BASE_LOGREG,0.25,TEMPLATE_OOD,0.005,0.26656908665105383,0.07521693953256656,0.9881075340280236,0.4148103922450437,0.0033665105386416865,0.001805889492908055,0.9249352132683226,0.37589689750002436
BASE_LOGREG,0.25,TEMPLATE_OOD,0.01,0.4206088992974239,0.047222638493678123,0.9790067186263689,0.5870020506368602,0.009045667447306793,0.0015270570973506595,0.9249352132683226,0.37589689750002436
BASE_LOGREG,0.25,TEMPLATE_OOD,0.02,0.5756147540983607,0.024896121606158308,0.9644834530384359,0.720679257194788,0.021194379391100703,0.0028854659763116654,0.9249352132683226,0.37589689750002436
BASE_LOGREG,0.25,TEMPORAL,0.005,0.27302499999999996,0.07294970204036326,0.9889137217316012,0.42319310176217384,0.003275,0.0020664314382260276,0.929529528125,0.37589689750002436
BASE_LOGREG,0.25,TEMPORAL,0.01,0.42627499999999996,0.04658645636519979,0.9798054734551069,0.5927217437144103,0.008825,0.002137788317137337,0.929529528125,0.37589689750002436
BASE_LOGREG,0.25,TEMPORAL,0.02,0.5828749999999999,0.025585436938487756,0.9658822045438974,0.726751308609719,0.020550000000000002,0.00222922507711636,0.929529528125,0.37589689750002436
BASE_LOGREG,1.0,DOMAIN_OOD,0.005,0.2332814930015552,0.0,0.9825327510917031,0.3770423125261835,0.00414722654224987,0.0,0.9218968562829595,0.7740044176999618
BASE_LOGREG,1.0,DOMAIN_OOD,0.01,0.40435458786936235,0.0,0.9737827715355806,0.5714285714285714,0.01088646967340591,0.0,0.9218968562829595,0.7740044176999618
BASE_LOGREG,1.0,DOMAIN_OOD,0.02,0.5002592016588906,0.0,0.9601990049751243,0.6578050443081118,0.020736132711249352,0.0,0.9218968562829595,0.7740044176999618
BASE_LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.005,0.22168284789644016,0.0,0.9809069212410503,0.3616366036075671,0.004314994606256742,0.0,0.9175894796986952,0.7740044176999618
BASE_LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.01,0.3888888888888889,0.0,0.9743243243243244,0.5558982266769468,0.010248112189859764,0.0,0.9175894796986952,0.7740044176999618
BASE_LOGREG,1.0,DOMAIN_TEMPLATE_OOD,0.02,0.47518878101402373,0.0,0.9596949891067539,0.6356421356421357,0.019956850053937433,0.0,0.9175894796986952,0.7740044176999618
BASE_LOGREG,1.0,IID_BALANCED,0.005,0.29773156899810965,0.0,0.9936908517350158,0.4581818181818182,0.001890359168241966,0.0,0.9207058651162626,0.7740044176999618
BASE_LOGREG,1.0,IID_BALANCED,0.01,0.4631379962192817,0.0,0.9879032258064516,0.6306306306306306,0.005671077504725898,0.0,0.9207058651162626,0.7740044176999618
BASE_LOGREG,1.0,IID_BALANCED,0.02,0.556710775047259,0.0,0.976782752902156,0.7092113184828417,0.01323251417769376,0.0,0.9207058651162626,0.7740044176999618
BASE_LOGREG,1.0,IID_ORIGINAL,0.005,0.29773156899810965,0.0,0.987460815047022,0.45751633986928103,0.002007024586051179,0.0,0.9208311320244673,0.7740044176999618
BASE_LOGREG,1.0,IID_ORIGINAL,0.01,0.4631379962192817,0.0,0.9780439121756487,0.6286080821039127,0.0055193176116407425,0.0,0.9208311320244673,0.7740044176999618
BASE_LOGREG,1.0,IID_ORIGINAL,0.02,0.556710775047259,0.0,0.9655737704918032,0.7062350119904077,0.010536879076768691,0.0,0.9208311320244673,0.7740044176999618
BASE_LOGREG,1.0,TEMPLATE_OOD,0.005,0.3190866510538642,0.0,0.9900090826521344,0.48262120876688075,0.0032201405152224825,0.0,0.9402790594200594,0.7740044176999618
BASE_LOGREG,1.0,TEMPLATE_OOD,0.01,0.48829039812646363,0.0,0.9840707964601771,0.6527098415182939,0.007903981264637002,0.0,0.9402790594200594,0.7740044176999618
BASE_LOGREG,1.0,TEMPLATE_OOD,0.02,0.5711358313817331,0.0,0.9745254745254746,0.7201919527500923,0.014929742388758781,0.0,0.9402790594200594,0.7740044176999618
BASE_LOGREG,1.0,TEMPORAL,0.005,0.322,0.0,0.99153194765204,0.4861294583883752,0.00275,0.0,0.9445268124999998,0.7740044176999618
BASE_LOGREG,1.0,TEMPORAL,0.01,0.49450000000000005,0.0,0.9850597609561753,0.6584553928095872,0.0075,0.0,0.9445268124999998,0.7740044176999618
BASE_LOGREG,1.0,TEMPORAL,0.02,0.58225,0.0,0.9769295302013423,0.7296365914786967,0.013750000000000002,0.0,0.9445268124999998,0.7740044176999618
BASE_MLP,0.1,DOMAIN_OOD,0.005,0.1736132711249352,0.06219181181644593,0.9335215257546732,0.2894183379423649,0.009383100051840332,0.004646068729080013,0.8509916311053816,0.26155025670013854
BASE_MLP,0.1,DOMAIN_OOD,0.01,0.2385692068429238,0.08832547283363724,0.9179434071173425,0.3727358735262108,0.017107309486780714,0.0072822904806308895,0.8509916311053816,0.26155025670013854
BASE_MLP,0.1,DOMAIN_OOD,0.02,0.3294453084499741,0.12405681318588963,0.9029236131899296,0.47277525675423543,0.029030585795749093,0.007997536869124683,0.8509916311053816,0.26155025670013854
BASE_MLP,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.161596548004315,0.0544053775325154,0.9314393986018796,0.2728399461525189,0.009331175836030204,0.005072859422274028,0.8387552090060966,0.26155025670013854
BASE_MLP,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.22400215749730315,0.08334532826368049,0.9133524362997866,0.3543036472922967,0.01725997842502697,0.007770651846448871,0.8387552090060966,0.26155025670013854
BASE_MLP,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.3124595469255663,0.11822214939478819,0.8979228518194169,0.4543129854356769,0.029503775620280476,0.008475216774333966,0.8387552090060966,0.26155025670013854
BASE_MLP,0.1,IID_BALANCED,0.005,0.272117202268431,0.05322264750385975,0.9756965370202735,0.4231994963330468,0.006427221172022685,0.0025903975792179543,0.8886684760274586,0.26155025670013854
BASE_MLP,0.1,IID_BALANCED,0.01,0.3469754253308129,0.052340632203659365,0.9604634593876045,0.507907730817443,0.013988657844990548,0.005453357661857293,0.8886684760274586,0.26155025670013854
BASE_MLP,0.1,IID_BALANCED,0.02,0.43676748582230623,0.06938108890910741,0.9427992579184776,0.594153720438172,0.02608695652173913,0.00658166007713648,0.8886684760274586,0.26155025670013854
BASE_MLP,0.1,IID_ORIGINAL,0.005,0.272117202268431,0.05322264750385975,0.9549463658132407,0.42129616191753205,0.006522829904666331,0.0024919994021995887,0.8895380049454754,0.26155025670013854
BASE_MLP,0.1,IID_ORIGINAL,0.01,0.3469754253308129,0.052340632203659365,0.9306142246215867,0.5037083494200193,0.013497240341194181,0.004721427877665222,0.8895380049454754,0.26155025670013854
BASE_MLP,0.1,IID_ORIGINAL,0.02,0.43676748582230623,0.06938108890910741,0.8986076550100959,0.5851151272670234,0.025840441545408932,0.00535859486322154,0.8895380049454754,0.26155025670013854
BASE_MLP,0.1,TEMPLATE_OOD,0.005,0.2658957845433255,0.05999449973143829,0.9716698952657483,0.41465373017382684,0.006967213114754098,0.0028475981993709635,0.8831780479929139,0.26155025670013854
BASE_MLP,0.1,TEMPLATE_OOD,0.01,0.33512880562060887,0.08096599113831573,0.9601135741013153,0.4921965009855424,0.012968384074941452,0.004706250870879554,0.8831780479929139,0.26155025670013854
BASE_MLP,0.1,TEMPLATE_OOD,0.02,0.42172131147540987,0.10973836581736539,0.9465303056410157,0.5762621569718895,0.02233606557377049,0.005406760646470183,0.8831780479929139,0.26155025670013854
BASE_MLP,0.1,TEMPORAL,0.005,0.269675,0.06505799229234724,0.9739268520105636,0.4189259744854471,0.00645,0.002374049517409254,0.89083144375,0.26155025670013854
BASE_MLP,0.1,TEMPORAL,0.01,0.34085,0.08587662338753453,0.9636047320071757,0.498299806122336,0.011949999999999999,0.004010056802036045,0.89083144375,0.26155025670013854
BASE_MLP,0.1,TEMPORAL,0.02,0.4295,0.11508342384741796,0.9509020898268503,0.5836692767269367,0.02085,0.004153646323145216,0.89083144375,0.26155025670013854
BASE_MLP,0.25,DOMAIN_OOD,0.005,0.26739243131156043,0.06534386482718704,0.9774121493611017,0.41630286943365463,0.006117159149818559,0.001889783737963341,0.8950322638207965,0.5987127509001766
BASE_MLP,0.25,DOMAIN_OOD,0.01,0.36350440642820114,0.07949519509672588,0.9684517095562366,0.5241454905450109,0.011871435977190255,0.005238182718120946,0.8950322638207965,0.5987127509001766
BASE_MLP,0.25,DOMAIN_OOD,0.02,0.49860031104199065,0.07115327632338792,0.9458315162284915,0.6503981146605254,0.028252980819077244,0.0037641301038175154,0.8950322638207965,0.5987127509001766
BASE_MLP,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.25156418554476806,0.06514566193130784,0.9760479846376503,0.39631650389233614,0.0060949298813376485,0.0019372475723913665,0.8861954647172388,0.5987127509001766
BASE_MLP,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.34336569579288023,0.08035418413219846,0.9667200683362281,0.502004097324137,0.011758360302049622,0.005052107526697873,0.8861954647172388,0.5987127509001766
BASE_MLP,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.4726537216828479,0.07241826539727327,0.9436810775912884,0.6270478848187475,0.02783171521035599,0.003738624589879908,0.8861954647172388,0.5987127509001766
BASE_MLP,0.25,IID_BALANCED,0.005,0.3440453686200378,0.03199990907522275,0.9866564230601789,0.5094220702190595,0.0046313799621928164,0.0019138427912397532,0.9113015962635925,0.5987127509001766
BASE_MLP,0.25,IID_BALANCED,0.01,0.4222117202268431,0.04169052755468498,0.976241137041049,0.5882418483063105,0.010586011342155009,0.005991109930185111,0.9113015962635925,0.5987127509001766
BASE_MLP,0.25,IID_BALANCED,0.02,0.534593572778828,0.027582406755343694,0.9533817200518435,0.684618814972311,0.02627599243856333,0.006345152300024753,0.9113015962635925,0.5987127509001766
BASE_MLP,0.25,IID_ORIGINAL,0.005,0.3440453686200378,0.03199990907522275,0.9729192635199582,0.5075223003126662,0.005117912694430507,0.0018443283160515433,0.9118609367189701,0.5987127509001766
BASE_MLP,0.25,IID_ORIGINAL,0.01,0.4222117202268431,0.04169052755468498,0.9560883806966464,0.584354155840467,0.01063723030607125,0.005591323795524847,0.9118609367189701,0.5987127509001766
BASE_MLP,0.25,IID_ORIGINAL,0.02,0.534593572778828,0.027582406755343694,0.9199420816439936,0.6757886393141258,0.024786753637732063,0.004831239799265646,0.9118609367189701,0.5987127509001766
