model,strategy,seed,seed_group,label_budget,n_labeled,labeled_benign,labeled_phish,scenario,target_fpr,threshold,calibration_empirical_fpr,recall,empirical_fpr,precision,f1,average_precision,roc_auc,fit_seconds
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,DOMAIN_TEMPLATE_OOD,0.01,0.9983927607536317,0.00936768149882904,0.38673139158576053,0.004314994606256742,0.9889655172413793,0.5560294687863513,0.9368459440212938,0.9289438329208022,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,IID_ORIGINAL,0.02,0.9888634681701661,0.01990632318501171,0.6417769376181475,0.021073758153537382,0.941747572815534,0.7633501967397415,0.8661195425205894,0.8674249286491379,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,IID_BALANCED,0.02,0.9888634681701661,0.01990632318501171,0.6417769376181475,0.017013232514177693,0.9741750358680057,0.7737891737891738,0.9117963515887739,0.8696393666403421,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,TEMPORAL,0.02,0.9888634681701661,0.01990632318501171,0.65225,0.01175,0.9823042168674698,0.7839543269230769,0.9576023059584362,0.94739475,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,DOMAIN_OOD,0.02,0.9888634681701661,0.01990632318501171,0.5510627268014515,0.015552099533437015,0.9725526075022873,0.7035076108537393,0.9426210998130063,0.9360880463289708,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,TEMPLATE_OOD,0.02,0.9888634681701661,0.01990632318501171,0.6361241217798594,0.011124121779859485,0.9828132066938037,0.7723476097387596,0.956677666579923,0.9465770410219987,70.15994728699991
T0_E2E,RANDOM_GLOBAL,42,ORIGINAL5,0.25,1000,501,499,DOMAIN_TEMPLATE_OOD,0.02,0.9888634681701661,0.01990632318501171,0.52319309600863,0.014023732470334413,0.9738955823293173,0.6807017543859649,0.9368459440212938,0.9289438329208022,70.15994728699991
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_ORIGINAL,0.005,0.9996330738067628,0.00468384074941452,0.5094517958412098,0.006021073758153537,0.9782214156079855,0.6699813548788067,0.8750224086292184,0.8827953603206686,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_BALANCED,0.005,0.9996330738067628,0.00468384074941452,0.5094517958412098,0.003780718336483932,0.992633517495396,0.6733291692692067,0.9151138690516811,0.884258382438599,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPORAL,0.005,0.9996330738067628,0.00468384074941452,0.4925,0.00225,0.9954522486104093,0.6589730724201371,0.9658170930799559,0.959454125,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_OOD,0.005,0.9996330738067628,0.00468384074941452,0.36599274235355106,0.002073613271124935,0.9943661971830986,0.535051155740811,0.9526689108867193,0.9458162379828656,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPLATE_OOD,0.005,0.9996330738067628,0.00468384074941452,0.47540983606557374,0.0020491803278688526,0.9957081545064378,0.6435506241331485,0.9635532573989292,0.9572971455445924,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.005,0.9996330738067628,0.00468384074941452,0.35436893203883496,0.002157497303128371,0.9939485627836612,0.5224652087475149,0.9485028075783472,0.9409166919771124,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_ORIGINAL,0.01,0.9991557598114015,0.00936768149882904,0.6190926275992439,0.01154039136979428,0.9660766961651918,0.7546082949308756,0.8750224086292184,0.8827953603206686,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_BALANCED,0.01,0.9991557598114015,0.00936768149882904,0.6190926275992439,0.00945179584120983,0.9849624060150376,0.7603017991874638,0.9151138690516811,0.884258382438599,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPORAL,0.01,0.9991557598114015,0.00936768149882904,0.6185,0.00725,0.9884139033160207,0.760879594033523,0.9658170930799559,0.959454125,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_OOD,0.01,0.9991557598114015,0.00936768149882904,0.5173665111456713,0.008812856402280975,0.9832512315270936,0.6779891304347826,0.9526689108867193,0.9458162379828656,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPLATE_OOD,0.01,0.9991557598114015,0.00936768149882904,0.6033372365339579,0.007318501170960188,0.9880153403643337,0.7491821155943293,0.9635532573989292,0.9572971455445924,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.01,0.9991557598114015,0.00936768149882904,0.4967637540453074,0.008090614886731391,0.9839743589743589,0.6602150537634408,0.9485028075783472,0.9409166919771124,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_ORIGINAL,0.02,0.9368651509284974,0.01990632318501171,0.7013232514177694,0.02609131961866533,0.9345088161209067,0.8012958963282938,0.8750224086292184,0.8827953603206686,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,IID_BALANCED,0.02,0.9368651509284974,0.01990632318501171,0.7013232514177694,0.026465028355387523,0.9636363636363636,0.811816192560175,0.9151138690516811,0.884258382438599,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPORAL,0.02,0.9368651509284974,0.01990632318501171,0.75275,0.01825,0.9763294422827496,0.8500846979107849,0.9658170930799559,0.959454125,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_OOD,0.02,0.9368651509284974,0.01990632318501171,0.6910316226023847,0.023846552617936754,0.9666424945612763,0.805925030229746,0.9526689108867193,0.9458162379828656,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,TEMPLATE_OOD,0.02,0.9368651509284974,0.01990632318501171,0.7453161592505855,0.01873536299765808,0.9754789272030652,0.8450049784268171,0.9635532573989292,0.9572971455445924,70.10569111200016
T0_E2E,RANDOM_GLOBAL,52,ORIGINAL5,0.25,1000,516,484,DOMAIN_TEMPLATE_OOD,0.02,0.9368651509284974,0.01990632318501171,0.6639697950377562,0.022653721682847898,0.96700706991359,0.7873361048928685,0.9485028075783472,0.9409166919771124,70.10569111200016
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_ORIGINAL,0.005,0.999267876148224,0.00468384074941452,0.5226843100189036,0.008529854490717512,0.9701754385964912,0.6793611793611793,0.8970277927238666,0.918433562838555,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_BALANCED,0.005,0.999267876148224,0.00468384074941452,0.5226843100189036,0.004725897920604915,0.9910394265232975,0.6844059405940595,0.939128003607327,0.9221236344924438,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPORAL,0.005,0.999267876148224,0.00468384074941452,0.55625,0.0035,0.9937472085752568,0.7132553293797083,0.9748906004840869,0.9707368437499999,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_OOD,0.005,0.999267876148224,0.00468384074941452,0.44375324002073613,0.002073613271124935,0.9953488372093023,0.6138400860523485,0.9674345328400639,0.9615653254022194,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPLATE_OOD,0.005,0.999267876148224,0.00468384074941452,0.5374707259953162,0.0032201405152224825,0.9940443963183541,0.6977009310279308,0.9736005672444323,0.9691990508915201,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_TEMPLATE_OOD,0.005,0.999267876148224,0.00468384074941452,0.42340884573894283,0.0016181229773462784,0.9961928934010152,0.5942467827403483,0.9651777977718389,0.9591698872026897,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_ORIGINAL,0.01,0.998210906982422,0.00936768149882904,0.6257088846880907,0.012543903662819869,0.9636098981077147,0.7587392550143266,0.8970277927238666,0.918433562838555,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_BALANCED,0.01,0.998210906982422,0.00936768149882904,0.6257088846880907,0.006616257088846881,0.9895366218236173,0.76664736537348,0.939128003607327,0.9221236344924438,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPORAL,0.01,0.998210906982422,0.00936768149882904,0.67075,0.00725,0.9893067846607669,0.7994636471990465,0.9748906004840869,0.9707368437499999,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_OOD,0.01,0.998210906982422,0.00936768149882904,0.5759460860549508,0.008812856402280975,0.9849290780141844,0.7268563951586523,0.9674345328400639,0.9615653254022194,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPLATE_OOD,0.01,0.998210906982422,0.00936768149882904,0.6572014051522248,0.007611241217798595,0.9885512989872303,0.7895199577984878,0.9736005672444323,0.9691990508915201,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_TEMPLATE_OOD,0.01,0.998210906982422,0.00936768149882904,0.5539374325782093,0.008629989212513484,0.9846596356663471,0.7090093199861927,0.9651777977718389,0.9591698872026897,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_ORIGINAL,0.02,0.9045662283897401,0.01990632318501171,0.72117202268431,0.026593075765178123,0.9350490196078431,0.8143009605122732,0.8970277927238666,0.918433562838555,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,IID_BALANCED,0.02,0.9045662283897401,0.01990632318501171,0.72117202268431,0.022684310018903593,0.9695044472681067,0.82710027100271,0.939128003607327,0.9221236344924438,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPORAL,0.02,0.9045662283897401,0.01990632318501171,0.82525,0.01725,0.9795252225519288,0.8957937584803256,0.9748906004840869,0.9707368437499999,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_OOD,0.02,0.9045662283897401,0.01990632318501171,0.7858994297563504,0.023846552617936754,0.970550576184379,0.8685190489830994,0.9674345328400639,0.9615653254022194,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,TEMPLATE_OOD,0.02,0.9045662283897401,0.01990632318501171,0.8155737704918032,0.01756440281030445,0.9789177793394237,0.8898115618013415,0.9736005672444323,0.9691990508915201,70.09801447000018
T0_E2E,RANDOM_GLOBAL,62,ORIGINAL5,0.25,1000,499,501,DOMAIN_TEMPLATE_OOD,0.02,0.9045662283897401,0.01990632318501171,0.767529665587918,0.02319309600862999,0.970668485675307,0.8572289156626506,0.9651777977718389,0.9591698872026897,70.09801447000018
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_ORIGINAL,0.005,0.9989637136459352,0.00468384074941452,0.5708884688090737,0.004515805318615153,0.9853181076672104,0.7229204069419509,0.8915873182752213,0.8874285424315917,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_BALANCED,0.005,0.9989637136459352,0.00468384074941452,0.5708884688090737,0.003780718336483932,0.993421052631579,0.7250900360144058,0.9270693240919101,0.890557495149031,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPORAL,0.005,0.9989637136459352,0.00468384074941452,0.56475,0.0035,0.9938407391113067,0.7202295552367288,0.9699919568084299,0.9596380937500001,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_OOD,0.005,0.9989637136459352,0.00468384074941452,0.44375324002073613,0.002592016588906169,0.9941927990708479,0.6136200716845878,0.9638647761461113,0.954222487739318,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPLATE_OOD,0.005,0.9989637136459352,0.00468384074941452,0.5626463700234192,0.002927400468384075,0.994824016563147,0.718773373223635,0.9701223419646147,0.9592777256360755,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_TEMPLATE_OOD,0.005,0.9989637136459352,0.00468384074941452,0.4368932038834951,0.002157497303128371,0.995085995085995,0.6071964017991005,0.9612105554272523,0.9498389150139237,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_ORIGINAL,0.01,0.9986032843589784,0.00936768149882904,0.6020793950850661,0.006522829904666332,0.98,0.7459016393442623,0.8915873182752213,0.8874285424315917,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_BALANCED,0.01,0.9986032843589784,0.00936768149882904,0.6020793950850661,0.005671077504725898,0.9906687402799378,0.7489711934156379,0.9270693240919101,0.890557495149031,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPORAL,0.01,0.9986032843589784,0.00936768149882904,0.60325,0.00475,0.9921875,0.7503109452736318,0.9699919568084299,0.9596380937500001,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_OOD,0.01,0.9986032843589784,0.00936768149882904,0.4950751684810783,0.002592016588906169,0.9947916666666666,0.6611284181377639,0.9638647761461113,0.954222487739318,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPLATE_OOD,0.01,0.9986032843589784,0.00936768149882904,0.5983606557377049,0.0032201405152224825,0.994647201946472,0.7472125753975507,0.9701223419646147,0.9592777256360755,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_TEMPLATE_OOD,0.01,0.9986032843589784,0.00936768149882904,0.4886731391585761,0.002157497303128371,0.9956043956043956,0.6555716353111433,0.9612105554272523,0.9498389150139237,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_ORIGINAL,0.02,0.04020024463534356,0.01990632318501171,0.7325141776937618,0.023582538886101356,0.9428223844282239,0.824468085106383,0.8915873182752213,0.8874285424315917,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,IID_BALANCED,0.02,0.04020024463534356,0.01990632318501171,0.7325141776937618,0.01984877126654064,0.9736180904522613,0.8360302049622438,0.9270693240919101,0.890557495149031,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPORAL,0.02,0.04020024463534356,0.01990632318501171,0.82625,0.022,0.9740642499263189,0.894089003111051,0.9699919568084299,0.9596380937500001,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_OOD,0.02,0.04020024463534356,0.01990632318501171,0.7905650596163816,0.02436495593571799,0.9701017811704835,0.8711796629534418,0.9638647761461113,0.954222487739318,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,TEMPLATE_OOD,0.02,0.04020024463534356,0.01990632318501171,0.8272833723653396,0.020491803278688523,0.975828729281768,0.8954372623574145,0.9701223419646147,0.9592777256360755,70.17410093599983
T0_E2E,RANDOM_GLOBAL,72,ORIGINAL5,0.25,1000,487,513,DOMAIN_TEMPLATE_OOD,0.02,0.04020024463534356,0.01990632318501171,0.7815533980582524,0.02481121898597627,0.9692307692307692,0.8653329352045387,0.9612105554272523,0.9498389150139237,70.17410093599983
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_ORIGINAL,0.005,0.999485731124878,0.00468384074941452,0.5264650283553876,0.008529854490717512,0.9703832752613241,0.6825980392156863,0.8960465957888851,0.9042091554846499,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_BALANCED,0.005,0.999485731124878,0.00468384074941452,0.5264650283553876,0.008506616257088847,0.9840989399293286,0.6859605911330049,0.9315990860885701,0.9056106860681601,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPORAL,0.005,0.999485731124878,0.00468384074941452,0.52775,0.0045,0.99154532644434,0.6888562571381954,0.96681568806343,0.9609585000000002,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_OOD,0.005,0.999485731124878,0.00468384074941452,0.4131674442716433,0.002073613271124935,0.9950062421972534,0.5838827838827839,0.9622624558021105,0.9552775688308728,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPLATE_OOD,0.005,0.999485731124878,0.00468384074941452,0.5187353629976581,0.0014637002341920376,0.9971862689926843,0.6824571538609667,0.9692662652962019,0.9614128597891723,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_TEMPLATE_OOD,0.005,0.999485731124878,0.00468384074941452,0.3969795037756203,0.0016181229773462784,0.9959404600811907,0.5676822213652141,0.9591588048359313,0.9507467454257914,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_ORIGINAL,0.01,0.999001443386078,0.00936768149882904,0.6238185255198487,0.012042147516307075,0.9649122807017544,0.7577497129735936,0.8960465957888851,0.9042091554846499,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_BALANCED,0.01,0.999001443386078,0.00936768149882904,0.6238185255198487,0.012287334593572778,0.9806835066864784,0.7625649913344887,0.9315990860885701,0.9056106860681601,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPORAL,0.01,0.999001443386078,0.00936768149882904,0.637,0.00825,0.9872142580395196,0.7743504026743656,0.96681568806343,0.9609585000000002,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_OOD,0.01,0.999001443386078,0.00936768149882904,0.5329186106791084,0.003110419906687403,0.9941972920696325,0.6938913263584205,0.9622624558021105,0.9552775688308728,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPLATE_OOD,0.01,0.999001443386078,0.00936768149882904,0.6258782201405152,0.004391100702576112,0.993032977241059,0.7678218710720057,0.9692662652962019,0.9614128597891723,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_TEMPLATE_OOD,0.01,0.999001443386078,0.00936768149882904,0.517799352750809,0.002157497303128371,0.995850622406639,0.681334279630944,0.9591588048359313,0.9507467454257914,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_ORIGINAL,0.02,0.9785903096199037,0.01990632318501171,0.6786389413988658,0.018564977420973405,0.9509933774834437,0.7920573634859349,0.8960465957888851,0.9042091554846499,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,IID_BALANCED,0.02,0.9785903096199037,0.01990632318501171,0.6786389413988658,0.017958412098298678,0.9742198100407056,0.8,0.9315990860885701,0.9056106860681601,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPORAL,0.02,0.9785903096199037,0.01990632318501171,0.7485,0.01525,0.9800327332242226,0.8487597448618002,0.96681568806343,0.9609585000000002,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_OOD,0.02,0.9785903096199037,0.01990632318501171,0.6811819595645412,0.011923276308968377,0.9827973074046372,0.8046540110226577,0.9622624558021105,0.9552775688308728,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,TEMPLATE_OOD,0.02,0.9785903096199037,0.01990632318501171,0.742096018735363,0.011416861826697893,0.9848484848484849,0.8464106844741235,0.9692662652962019,0.9614128597891723,70.10938186600015
T0_E2E,RANDOM_GLOBAL,82,ORIGINAL5,0.25,1000,518,482,DOMAIN_TEMPLATE_OOD,0.02,0.9785903096199037,0.01990632318501171,0.6618122977346278,0.011326860841423949,0.9831730769230769,0.7911025145067698,0.9591588048359313,0.9507467454257914,70.10938186600015
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_ORIGINAL,0.005,0.999318838119507,0.00468384074941452,0.40359168241965976,0.0005017561465127947,0.9976635514018691,0.5746971736204576,0.8881720594111143,0.8858374348025272,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_BALANCED,0.005,0.999318838119507,0.00468384074941452,0.40359168241965976,0.0,1.0,0.5750841750841751,0.9254884375464856,0.888465235615939,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPORAL,0.005,0.999318838119507,0.00468384074941452,0.434,0.0005,0.998849252013809,0.6050888811432555,0.9701623072623035,0.9600613750000001,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_OOD,0.005,0.999318838119507,0.00468384074941452,0.30637636080870917,0.0005184033177812338,0.9983108108108109,0.46886156287187625,0.9606840580108487,0.9511885249315984,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPLATE_OOD,0.005,0.999318838119507,0.00468384074941452,0.4364754098360656,0.000585480093676815,0.9986604152712659,0.607455693623956,0.9692418750963283,0.9594464625073357,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_TEMPLATE_OOD,0.005,0.999318838119507,0.00468384074941452,0.3036677454153182,0.0005393743257820927,0.99822695035461,0.46567411083540117,0.9571225408282458,0.9455322117605713,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_ORIGINAL,0.01,0.9985134005546571,0.00936768149882904,0.5869565217391305,0.007024586051179127,0.9779527559055118,0.7336089781453042,0.8881720594111143,0.8858374348025272,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,IID_BALANCED,0.01,0.9985134005546571,0.00936768149882904,0.5869565217391305,0.003780718336483932,0.9936,0.7379679144385026,0.9254884375464856,0.888465235615939,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPORAL,0.01,0.9985134005546571,0.00936768149882904,0.64375,0.0035,0.9945925067593665,0.7816057064804978,0.9701623072623035,0.9600613750000001,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_OOD,0.01,0.9985134005546571,0.00936768149882904,0.5567651632970451,0.004665629860031105,0.9916897506925207,0.7131474103585658,0.9606840580108487,0.9511885249315984,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,TEMPLATE_OOD,0.01,0.9985134005546571,0.00936768149882904,0.6320257611241218,0.00351288056206089,0.9944725932749885,0.7728655808126007,0.9692418750963283,0.9594464625073357,70.15777187000003
T0_E2E,RANDOM_GLOBAL,242,REPLICATION5,0.25,1000,510,490,DOMAIN_TEMPLATE_OOD,0.01,0.9985134005546571,0.00936768149882904,0.5323624595469255,0.0037756202804746495,0.9929577464788732,0.6931179775280899,0.9571225408282458,0.9455322117605713,70.15777187000003
