strategy,label_budget,scenario,target_fpr,review_fraction_of_stage1_negatives,stage1_recall_mean,stage1_fpr_mean,dapt_recall_mean,dapt_recall_std,dapt_fpr_mean,dapt_ap_mean,review_precision_mean,capture_rate_mean,assisted_recall_mean,assisted_recall_std,review_fraction_all_mean
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.01,0.05,0.4611531190926276,0.0124435524335173,0.5158790170132326,0.0559012444213715,0.0148018063221274,0.8489525588065451,0.917324102346945,0.2052960984567279,0.5716446124763706,0.0272878946093671,0.0417568010488364
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.01,0.1,0.4611531190926276,0.0124435524335173,0.5158790170132326,0.0559012444213715,0.0148018063221274,0.8489525588065451,0.7954661708686838,0.3549330433223303,0.6525519848771266,0.0193149939878182,0.0833824975417895
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.01,0.2,0.4611531190926276,0.0124435524335173,0.5158790170132326,0.0559012444213715,0.0148018063221274,0.8489525588065451,0.6283197319427506,0.5590785441924789,0.7632325141776938,0.0184424428215591,0.1665355621107833
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.02,0.05,0.5362948960302457,0.0223783241344706,0.597069943289225,0.0406733617405049,0.029101856497742,0.8489525588065451,0.8343815036775268,0.2081313976307935,0.6328922495274102,0.0196360916426054,0.0401179941002949
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.02,0.1,0.5362948960302457,0.0223783241344706,0.597069943289225,0.0406733617405049,0.029101856497742,0.8489525588065451,0.7062003083951721,0.3517179386043266,0.6996219281663516,0.0201628465418091,0.0801376597836774
RANDOM_GLOBAL,0.1,IID_ORIGINAL,0.02,0.2,0.5362948960302457,0.0223783241344706,0.597069943289225,0.0406733617405049,0.029101856497742,0.8489525588065451,0.5422570237740483,0.5387591111661063,0.7868620037807184,0.0172924530561595,0.1600458865945591
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.005,0.05,0.4415690866510539,0.0058548009367681,0.4213700234192037,0.0953765861609197,0.0043911007025761,0.9427684015800172,0.9831915224033718,0.1375059924750132,0.5180620608899298,0.0455076724382891,0.0388905152224824
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.005,0.1,0.4415690866510539,0.0058548009367681,0.4213700234192037,0.0953765861609197,0.0043911007025761,0.9427684015800172,0.9667896834761204,0.2700171073659909,0.5918618266978923,0.0416143702655712,0.0776932084309133
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.005,0.2,0.4415690866510539,0.0058548009367681,0.4213700234192037,0.0953765861609197,0.0043911007025761,0.9427684015800172,0.9146577440353708,0.5107605694732265,0.7258196721311475,0.0375471873080652,0.155327868852459
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.01,0.05,0.52903981264637,0.0122072599531615,0.5055327868852458,0.0756452780534436,0.0084309133489461,0.9427684015800172,0.9663231753284164,0.1507713707079526,0.5996779859484778,0.0468569541897109,0.0365339578454332
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.01,0.1,0.52903981264637,0.0122072599531615,0.5055327868852458,0.0756452780534436,0.0084309133489461,0.9427684015800172,0.9397571306667498,0.2928469463585722,0.666364168618267,0.0425766667754159,0.0730093676814988
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.01,0.2,0.52903981264637,0.0122072599531615,0.5055327868852458,0.0756452780534436,0.0084309133489461,0.9427684015800172,0.8696148727956432,0.5414158054715237,0.7830503512880562,0.0368636713108015,0.1459162763466042
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.02,0.05,0.6186475409836065,0.0237997658079625,0.6283665105386417,0.0678082468298093,0.0207845433255269,0.9427684015800172,0.9431198417501844,0.1691761156281147,0.6828747072599531,0.0390207951307502,0.0340163934426229
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.02,0.1,0.6186475409836065,0.0237997658079625,0.6283665105386417,0.0678082468298093,0.0207845433255269,0.9427684015800172,0.8970454946620203,0.3217291087599488,0.7406615925058547,0.0370144679559735,0.0679596018735363
RANDOM_GLOBAL,0.1,TEMPLATE_OOD,0.02,0.2,0.6186475409836065,0.0237997658079625,0.6283665105386417,0.0678082468298093,0.0207845433255269,0.9427684015800172,0.7901174813760868,0.5651976355280981,0.8336651053864168,0.0283344541572452,0.135831381733021
RANDOM_GLOBAL,0.1,TEMPORAL,0.005,0.05,0.4572,0.0052499999999999,0.426675,0.0968355600719304,0.004725,0.943735364068765,0.9775401849151232,0.139169902580991,0.5325,0.0423762905408201,0.0385
RANDOM_GLOBAL,0.1,TEMPORAL,0.005,0.1,0.4572,0.0052499999999999,0.426675,0.0968355600719304,0.004725,0.943735364068765,0.961387470884138,0.2734335759622249,0.605175,0.0389923514579747,0.076925
RANDOM_GLOBAL,0.1,TEMPORAL,0.005,0.2,0.4572,0.0052499999999999,0.426675,0.0968355600719304,0.004725,0.943735364068765,0.9064117106228664,0.5154637875703425,0.736125,0.0347593412704492,0.1538
RANDOM_GLOBAL,0.1,TEMPORAL,0.01,0.05,0.544925,0.01105,0.516775,0.074229322784942,0.00975,0.943735364068765,0.9578939118640796,0.1529750838766469,0.6142000000000001,0.0420318662181181,0.03615
RANDOM_GLOBAL,0.1,TEMPORAL,0.01,0.1,0.544925,0.01105,0.516775,0.074229322784942,0.00975,0.943735364068765,0.9316380193763372,0.2971931844769775,0.67965,0.0381346663519923,0.0722625
RANDOM_GLOBAL,0.1,TEMPORAL,0.01,0.2,0.544925,0.01105,0.516775,0.074229322784942,0.00975,0.943735364068765,0.8594620941086906,0.5480266203893194,0.7933749999999999,0.0340190408284668,0.14445
RANDOM_GLOBAL,0.1,TEMPORAL,0.02,0.05,0.6347,0.02165,0.6413,0.0619303820610063,0.0229,0.943735364068765,0.9301684317093736,0.1722495190604674,0.6973499999999999,0.0353809035121113,0.03365
RANDOM_GLOBAL,0.1,TEMPORAL,0.02,0.1,0.6347,0.02165,0.6413,0.0619303820610063,0.0229,0.943735364068765,0.8825165223614455,0.3268758246198142,0.753425,0.0343541704568423,0.0672375
RANDOM_GLOBAL,0.1,TEMPORAL,0.02,0.2,0.6347,0.02165,0.6413,0.0619303820610063,0.0229,0.943735364068765,0.7761707945440838,0.5735303867884075,0.8436,0.026864422983236,0.1344
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.005,0.05,0.3862104717470191,0.0069466044582685,0.394971487817522,0.0605062770131197,0.0041990668740279,0.9486188064456624,0.9907148481970895,0.1309412569376602,0.4659409020217729,0.0716092453246741,0.0402280974598237
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.005,0.1,0.3862104717470191,0.0069466044582685,0.394971487817522,0.0605062770131197,0.0041990668740279,0.9486188064456624,0.9781111116016478,0.2583132510556162,0.5434940383618455,0.067215943088626,0.0803784344219803
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.005,0.2,0.3862104717470191,0.0069466044582685,0.394971487817522,0.0605062770131197,0.0041990668740279,0.9486188064456624,0.9503009127068316,0.5015429014964098,0.6919129082426128,0.0561909501829927,0.1607309486780715
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.01,0.05,0.4712804561949196,0.0136340072576464,0.4953343701399689,0.0662435918832351,0.0089165370658372,0.9486188064456624,0.9875378814712846,0.1432945767683653,0.5464489372731985,0.0625155378881093,0.0380508035251425
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.01,0.1,0.4712804561949196,0.0136340072576464,0.4953343701399689,0.0662435918832351,0.0089165370658372,0.9486188064456624,0.968007430277984,0.2801622649652827,0.6182477967858995,0.0587677228149404,0.0758942457231726
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.01,0.2,0.4712804561949196,0.0136340072576464,0.4953343701399689,0.0662435918832351,0.0089165370658372,0.9486188064456624,0.9254463402363085,0.534427811217012,0.7521513737687922,0.047151877789114,0.1516070502851218
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.02,0.05,0.5829963711767755,0.0304302747537584,0.6493001555209953,0.0524782193301187,0.0195956454121306,0.9486188064456624,0.964752085093196,0.1612235338984098,0.6501296008294453,0.0234608288423006,0.0347848626231207
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.02,0.1,0.5829963711767755,0.0304302747537584,0.6493001555209953,0.0524782193301187,0.0195956454121306,0.9486188064456624,0.9453302511767566,0.3154152557375256,0.714307931570762,0.0219606343916875,0.0694401244167962
RANDOM_GLOBAL,0.15,DOMAIN_OOD,0.02,0.2,0.5829963711767755,0.0304302747537584,0.6493001555209953,0.0524782193301187,0.0195956454121306,0.9486188064456624,0.8597476697365918,0.5728835118700688,0.8216174183514774,0.0184847920389295,0.1387247278382581
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.3557173678532902,0.0069039913700107,0.3785868392664509,0.0569949930528362,0.0042610571736785,0.9429175883505192,0.9912678532569258,0.1274025209976231,0.4372168284789643,0.0710820876350216,0.0411003236245954
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.3557173678532902,0.0069039913700107,0.3785868392664509,0.0569949930528362,0.0042610571736785,0.9429175883505192,0.9796504396779222,0.2512161422737143,0.5164509169363538,0.0665467609086277,0.0820118662351672
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.3557173678532902,0.0069039913700107,0.3785868392664509,0.0569949930528362,0.0042610571736785,0.9429175883505192,0.9531859262911198,0.4880964294776756,0.6682308522114347,0.0562540099033693,0.1638349514563107
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.4423948220064725,0.0137540453074433,0.4728155339805825,0.0639659444137477,0.0088457389428263,0.9429175883505192,0.9879267227755214,0.1382116575041446,0.5189320388349514,0.0628408770017596,0.0387270765911542
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.4423948220064725,0.0137540453074433,0.4728155339805825,0.0639659444137477,0.0088457389428263,0.9429175883505192,0.9683423677335524,0.270558537886795,0.5922330097087378,0.0589090713205231,0.0773462783171521
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.4423948220064725,0.0137540453074433,0.4728155339805825,0.0639659444137477,0.0088457389428263,0.9429175883505192,0.9276199687167566,0.5173341560554257,0.7293419633225457,0.047524017151338,0.1545307443365696
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.5596008629989212,0.0303667745415318,0.6222761596548004,0.0549821219483484,0.0188781014023732,0.9429175883505192,0.9669747642115688,0.1556404398173183,0.6280474649406689,0.0252108378368494,0.0353829557713052
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.5596008629989212,0.0303667745415318,0.6222761596548004,0.0549821219483484,0.0188781014023732,0.9429175883505192,0.9451741573349371,0.3037175198813705,0.6931499460625674,0.0232681663637043,0.070631067961165
RANDOM_GLOBAL,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.5596008629989212,0.0303667745415318,0.6222761596548004,0.0549821219483484,0.0188781014023732,0.9429175883505192,0.8576254744030779,0.5503937339171358,0.801779935275081,0.0187746519159784,0.1411272923408845
RANDOM_GLOBAL,0.15,IID_BALANCED,0.005,0.05,0.426937618147448,0.0092627599243856,0.5074669187145557,0.0571578853144937,0.0098298676748582,0.9091478287126712,0.99137079345477,0.1366585361760112,0.5049149338374291,0.0523242251207568,0.0393194706994328
RANDOM_GLOBAL,0.15,IID_BALANCED,0.005,0.1,0.426937618147448,0.0092627599243856,0.5074669187145557,0.0571578853144937,0.0098298676748582,0.9091478287126712,0.9692017811506488,0.2664862673770377,0.5789224952741021,0.0497859383369483,0.0784026465028355
RANDOM_GLOBAL,0.15,IID_BALANCED,0.005,0.2,0.426937618147448,0.0092627599243856,0.5074669187145557,0.0571578853144937,0.0098298676748582,0.9091478287126712,0.8972972145409914,0.4919455100083642,0.7082230623818526,0.0362169498823843,0.1565689981096408
RANDOM_GLOBAL,0.15,IID_BALANCED,0.01,0.05,0.4871455576559546,0.0138941398865784,0.565406427221172,0.0479239086832242,0.015406427221172,0.9091478287126712,0.9873817936422784,0.1455563266134854,0.561531190926276,0.0406059484969509,0.0376654064272211
RANDOM_GLOBAL,0.15,IID_BALANCED,0.01,0.1,0.4871455576559546,0.0138941398865784,0.565406427221172,0.0479239086832242,0.015406427221172,0.9091478287126712,0.9450286541878508,0.2778654824486121,0.6292060491493384,0.0374273346362595,0.0751417769376181
RANDOM_GLOBAL,0.15,IID_BALANCED,0.01,0.2,0.4871455576559546,0.0138941398865784,0.565406427221172,0.0479239086832242,0.015406427221172,0.9091478287126712,0.8531605684080279,0.500285911239249,0.7435727788279773,0.0243353917456018,0.150094517958412
RANDOM_GLOBAL,0.15,IID_BALANCED,0.02,0.05,0.5689035916824197,0.0237240075614366,0.6496219281663517,0.0304421852890086,0.0264650283553875,0.9091478287126712,0.9612706459865796,0.1580500107104618,0.6369565217391304,0.0186894508268132,0.0353969754253308
RANDOM_GLOBAL,0.15,IID_BALANCED,0.02,0.1,0.5689035916824197,0.0237240075614366,0.6496219281663517,0.0304421852890086,0.0264650283553875,0.9091478287126712,0.8967232772604381,0.2939891543828094,0.6955576559546314,0.0164342302722498,0.0706049149338374
RANDOM_GLOBAL,0.15,IID_BALANCED,0.02,0.2,0.5689035916824197,0.0237240075614366,0.6496219281663517,0.0304421852890086,0.0264650283553875,0.9091478287126712,0.7647718346489345,0.5000192514657273,0.7845935727788279,0.0093933289345976,0.1409262759924385
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.005,0.05,0.426937618147448,0.0072252885097842,0.5074669187145557,0.0571578853144937,0.007375815353738,0.868314681369235,0.965053153900932,0.2074240412719303,0.545179584120983,0.0519682622242709,0.0424778761061946
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.005,0.1,0.426937618147448,0.0072252885097842,0.5074669187145557,0.0571578853144937,0.007375815353738,0.868314681369235,0.8891075397389703,0.380950743406469,0.6446124763705103,0.0425062343799175,0.084824647656506
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.005,0.2,0.426937618147448,0.0072252885097842,0.5074669187145557,0.0571578853144937,0.007375815353738,0.868314681369235,0.7036670549962483,0.6008049255979995,0.7717391304347826,0.0176447586981044,0.1695837430350704
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.01,0.05,0.4871455576559546,0.0119919719016557,0.565406427221172,0.0479239086832242,0.0125439036628198,0.868314681369235,0.9379861141645638,0.2188739637250689,0.5989603024574669,0.0399320197346965,0.0413307112422156
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.01,0.1,0.4871455576559546,0.0119919719016557,0.565406427221172,0.0479239086832242,0.0125439036628198,0.868314681369235,0.8387503789489246,0.3897955006842301,0.6868620037807183,0.029896010158142,0.0824975417895771
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.01,0.2,0.4871455576559546,0.0119919719016557,0.565406427221172,0.0479239086832242,0.0125439036628198,0.868314681369235,0.6345331280069993,0.5875526467345256,0.7892249527410208,0.0108501420023456,0.1647984267453294
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.02,0.05,0.5689035916824197,0.0227797290516808,0.6496219281663517,0.0304421852890086,0.0240341194179628,0.868314681369235,0.8673535973971106,0.2297891629095292,0.6678638941398866,0.0183828722238224,0.0395607997377908
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.02,0.1,0.5689035916824197,0.0227797290516808,0.6496219281663517,0.0304421852890086,0.0240341194179628,0.868314681369235,0.7415769106087633,0.3919248737349488,0.7378071833648393,0.0156847925058319,0.0789577187807276
RANDOM_GLOBAL,0.15,IID_ORIGINAL,0.02,0.2,0.5689035916824197,0.0227797290516808,0.6496219281663517,0.0304421852890086,0.0240341194179628,0.868314681369235,0.527171714797771,0.5555812639226068,0.808790170132325,0.0084545302631638,0.1576860045886594
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.005,0.05,0.4658957845433255,0.0061182669789227,0.5137587822014051,0.0549166595754672,0.0042447306791569,0.958761586832917,0.9913501677973222,0.1436033708066497,0.5418032786885246,0.0682626158574928,0.0382757611241217
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.005,0.1,0.4658957845433255,0.0061182669789227,0.5137587822014051,0.0549166595754672,0.0042447306791569,0.958761586832917,0.981145223819828,0.2839066544356149,0.615983606557377,0.064057664559223,0.076463700234192
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.005,0.2,0.4658957845433255,0.0061182669789227,0.5137587822014051,0.0549166595754672,0.0042447306791569,0.958761586832917,0.9460885950414676,0.5469170004407544,0.7553571428571428,0.0536663561192527,0.1528688524590164
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.01,0.05,0.5458723653395785,0.0113290398126463,0.5936768149882904,0.0552242544072816,0.0079332552693208,0.958761586832917,0.9884381491793156,0.1590487358020201,0.6173302107728337,0.0611766466114023,0.0361387587822014
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.01,0.1,0.5458723653395785,0.0113290398126463,0.5936768149882904,0.0552242544072816,0.0079332552693208,0.958761586832917,0.9679487238109286,0.311003112964302,0.6856850117096018,0.056901960267296,0.0721896955503512
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.01,0.2,0.5458723653395785,0.0113290398126463,0.5936768149882904,0.0552242544072816,0.0079332552693208,0.958761586832917,0.9078862083610936,0.5823644597794692,0.8082845433255269,0.0447832635460763,0.1443354800936768
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.02,0.05,0.6513758782201405,0.0227751756440281,0.7132025761124121,0.0415179860768247,0.0179156908665105,0.958761586832917,0.9654647931882716,0.1843722214997277,0.7154859484777518,0.0231647023928529,0.0331967213114754
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.02,0.1,0.6513758782201405,0.0227751756440281,0.7132025761124121,0.0415179860768247,0.0179156908665105,0.958761586832917,0.9352295188790668,0.3569733637224785,0.7754976580796253,0.0216317310129753,0.066349531615925
RANDOM_GLOBAL,0.15,TEMPLATE_OOD,0.02,0.2,0.6513758782201405,0.0227751756440281,0.7132025761124121,0.0415179860768247,0.0179156908665105,0.958761586832917,0.8116983256527929,0.6186938815823688,0.8668032786885245,0.0167809258172909,0.1326258782201405
RANDOM_GLOBAL,0.15,TEMPORAL,0.005,0.05,0.4854,0.0054,0.5232,0.0571448938129111,0.004575,0.9593083763379034,0.9901888542129564,0.1470874472054111,0.56025,0.0675904743452967,0.0377875
RANDOM_GLOBAL,0.15,TEMPORAL,0.005,0.1,0.4854,0.0054,0.5232,0.0571448938129111,0.004575,0.9593083763379034,0.9765635014903228,0.2899119494271143,0.63295,0.063504571139057,0.075525
RANDOM_GLOBAL,0.15,TEMPORAL,0.005,0.2,0.4854,0.0054,0.5232,0.0571448938129111,0.004575,0.9593083763379034,0.936200832914076,0.5551069520030276,0.7683,0.0531125377539678,0.150975
RANDOM_GLOBAL,0.15,TEMPORAL,0.01,0.05,0.5642750000000001,0.010075,0.6048,0.0538941606814277,0.008725,0.9593083763379034,0.986121513490644,0.1634350982592776,0.6346999999999999,0.0592995924662781,0.0356999999999999
RANDOM_GLOBAL,0.15,TEMPORAL,0.01,0.1,0.5642750000000001,0.010075,0.6048,0.0538941606814277,0.008725,0.9593083763379034,0.9587598214653198,0.3174449457600797,0.7011499999999999,0.0552446830020772,0.07135
