model,seed,seed_group,scenario,target_fpr,review_fraction,stage1_recall,stage1_fpr,direct_recall,direct_fpr,direct_precision,direct_f1,direct_ap,direct_auc,review_n,review_fraction_all,review_precision,rescued_stage1_fn,capture_rate,assisted_recall
DAPT_SSL_REFRESH,52,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5668824163969794,0.004314994606256742,0.6866235167206041,0.0048543689320388345,0.9929797191887676,0.8118622448979592,0.9717245283841098,0.9597689010844509,530,0.1429341963322546,0.960377358490566,509,0.6338729763387297,0.8414239482200647
DAPT_STATIC,62,ORIGINAL5,TEMPORAL,0.005,0.2,0.676,0.00375,0.58525,0.00325,0.9944774851316908,0.7368586717028643,0.9699997381846902,0.9605258750000001,1057,0.132125,0.8817407757805109,932,0.7191358024691358,0.909
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPORAL,0.005,0.2,0.676,0.00375,0.6945,0.0035,0.9949856733524355,0.8180212014134276,0.9768676070371982,0.9687200937500001,1057,0.132125,0.912961210974456,965,0.7445987654320988,0.91725
DAPT_STATIC,62,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.6070502851218248,0.002592016588906169,0.4738206324520477,0.002073613271124935,0.9956427015250545,0.6420793818054092,0.9682766146536317,0.9598381205689482,537,0.13919129082426127,0.9180633147113594,493,0.6503957783641161,0.8626231207879731
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.6070502851218248,0.002592016588906169,0.6194919647485744,0.003110419906687403,0.9950041631973355,0.7635782747603834,0.9744357727399449,0.9667214094120435,537,0.13919129082426127,0.9534450651769087,512,0.6754617414248021,0.8724727838258165
DAPT_STATIC,62,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6618852459016393,0.00351288056206089,0.5731850117096019,0.0026346604215456673,0.9954245043213015,0.7274753854727847,0.970228348655819,0.9600999001118857,912,0.13348946135831383,0.893640350877193,815,0.7056277056277056,0.9004683840749415
DAPT_SSL_REFRESH,62,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6618852459016393,0.00351288056206089,0.6844262295081968,0.00351288056206089,0.9948936170212765,0.8109608047173084,0.9765940953461029,0.9684849828469414,912,0.13348946135831383,0.9298245614035088,848,0.7341991341991342,0.9101288056206089
DAPT_STATIC,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5825242718446602,0.002696871628910464,0.45307443365695793,0.0016181229773462784,0.99644128113879,0.6229143492769744,0.9660296947551761,0.9569080934077634,525,0.14158576051779936,0.9314285714285714,489,0.6317829457364341,0.8462783171521036
DAPT_SSL_REFRESH,62,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5825242718446602,0.002696871628910464,0.5976267529665588,0.002696871628910464,0.995507637017071,0.7468823727671048,0.9726943772556844,0.9643121260890766,525,0.14158576051779936,0.96,504,0.6511627906976745,0.8543689320388349
DAPT_STATIC,72,ORIGINAL5,TEMPORAL,0.005,0.2,0.67075,0.00475,0.77625,0.00425,0.9945547725816785,0.8719460825610783,0.9745084299647528,0.96399253125,1060,0.1325,0.9264150943396227,982,0.7456340167046317,0.91625
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPORAL,0.005,0.2,0.67075,0.00475,0.75575,0.00475,0.9937541091387245,0.8585629082646975,0.968517053041178,0.9512730312500001,1060,0.1325,0.9047169811320754,959,0.7281700835231587,0.9105
DAPT_STATIC,72,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.5894245723172629,0.007257646448937273,0.7293934681181959,0.00414722654224987,0.9943462897526502,0.8415071770334929,0.9716883755258034,0.961834470515106,542,0.14048729911871435,0.9649446494464945,523,0.6603535353535354,0.8605495075168481
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.5894245723172629,0.007257646448937273,0.7024364955935718,0.00673924313115604,0.9904970760233918,0.8219593569912041,0.9654934084172474,0.9508176609717549,542,0.14048729911871435,0.9538745387453874,517,0.6527777777777778,0.8574390876101607
DAPT_STATIC,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6554449648711944,0.0055620608899297425,0.7734192037470726,0.004098360655737705,0.9947289156626506,0.8702239789196311,0.9742995555167234,0.9623093333342474,915,0.13392857142857142,0.9486338797814208,868,0.7374681393372983,0.9095433255269321
DAPT_SSL_REFRESH,72,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.6554449648711944,0.0055620608899297425,0.7491217798594848,0.005269320843091335,0.9930151338766007,0.853996329050559,0.9689596035549037,0.9525280365438301,915,0.13392857142857142,0.9234972677595629,845,0.7179269328802039,0.9028103044496487
DAPT_STATIC,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5652642934196332,0.007551240560949299,0.7114347357065803,0.004314994606256742,0.9939713639788997,0.8292989625903804,0.9703215547440703,0.95963798498596,530,0.1429341963322546,0.9716981132075472,515,0.6389578163771712,0.843042071197411
DAPT_SSL_REFRESH,72,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5652642934196332,0.007551240560949299,0.6796116504854369,0.007011866235167206,0.9897879025923016,0.8058842340901823,0.9636938027119533,0.9482429023109891,530,0.1429341963322546,0.9622641509433962,510,0.6327543424317618,0.8403451995685005
DAPT_STATIC,82,ORIGINAL5,TEMPORAL,0.005,0.2,0.723,0.00375,0.71625,0.00225,0.9968684759916493,0.8335757928425953,0.9770452375393083,0.9651190312500001,1019,0.127375,0.844946025515211,861,0.7770758122743683,0.93825
DAPT_SSL_REFRESH,82,ORIGINAL5,TEMPORAL,0.005,0.2,0.723,0.00375,0.47525,0.00175,0.9963312368972747,0.6435341909275558,0.9796432349646468,0.9736638125,1019,0.127375,0.831207065750736,847,0.7644404332129964,0.93475
DAPT_STATIC,82,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.6620010368066356,0.004665629860031105,0.6749611197511665,0.002592016588906169,0.9961744452945677,0.8046971569839307,0.9752241260739405,0.9639587416532095,515,0.1334888543286677,0.9359223300970874,482,0.7392638036809815,0.9118714359771902
DAPT_SSL_REFRESH,82,ORIGINAL5,DOMAIN_OOD,0.005,0.2,0.6620010368066356,0.004665629860031105,0.359253499222395,0.0015552099533437014,0.9956896551724138,0.528,0.9739813459859897,0.967075611367894,515,0.1334888543286677,0.920388349514563,474,0.7269938650306749,0.9077242094349404
DAPT_STATIC,82,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.710480093676815,0.0038056206088992973,0.7101873536299765,0.0020491803278688526,0.9971228935470613,0.8295435117114036,0.9772820824429261,0.9662222034070279,879,0.12865925058548008,0.8691695108077361,764,0.7724974721941354,0.9341334894613583
DAPT_SSL_REFRESH,82,ORIGINAL5,TEMPLATE_OOD,0.005,0.2,0.710480093676815,0.0038056206088992973,0.47599531615925056,0.0014637002341920376,0.996934396076027,0.644343174162869,0.9797247897289939,0.9737834834283082,879,0.12865925058548008,0.8532423208191127,750,0.7583417593528817,0.9300351288056206
DAPT_STATIC,82,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6429341963322546,0.0048543689320388345,0.6537216828478964,0.002157497303128371,0.9967105263157895,0.7895765472312704,0.9737422145076922,0.9619178161100114,502,0.1353829557713053,0.9462151394422311,475,0.7175226586102719,0.8991370010787486
DAPT_SSL_REFRESH,82,ORIGINAL5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6429341963322546,0.0048543689320388345,0.3554476806903991,0.0016181229773462784,0.9954682779456193,0.5238473767885533,0.9723345083017412,0.9652723229403406,502,0.1353829557713053,0.9322709163346613,468,0.7069486404833837,0.895361380798274
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.005,0.2,0.55275,0.00275,0.807,0.00475,0.9941484447182014,0.8908513867807368,0.9757331159827606,0.9629665,1156,0.1445,0.9852941176470589,1139,0.6366685299049748,0.8375
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.005,0.2,0.55275,0.00275,0.638,0.00275,0.9957081545064378,0.7776931281426177,0.9739175585548256,0.9615239375000001,1156,0.1445,0.9826989619377162,1136,0.6349916154276132,0.83675
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.46604458268532917,0.0036288232244686366,0.7677553136340073,0.004665629860031105,0.9939597315436242,0.8663351857268207,0.9723970857065575,0.9595515072260692,591,0.15318818040435458,0.9915397631133672,586,0.5689320388349515,0.7698289269051322
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.46604458268532917,0.0036288232244686366,0.5536547433903577,0.002073613271124935,0.996268656716418,0.7117627457514162,0.9714044329703028,0.9607272534755731,591,0.15318818040435458,0.988155668358714,584,0.566990291262136,0.7687921202695698
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.5327868852459017,0.0032201405152224825,0.8059133489461359,0.004098360655737705,0.9949403686302855,0.8905062267507682,0.9752517404740284,0.9617278381387492,1001,0.14651639344262296,0.989010989010989,990,0.6203007518796992,0.822599531615925
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.5327868852459017,0.0032201405152224825,0.6331967213114754,0.00234192037470726,0.9963150621833257,0.7742974762842313,0.9738212678173687,0.9610261961207487,1001,0.14651639344262296,0.986013986013986,987,0.618421052631579,0.8217213114754098
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43473570658036675,0.0037756202804746495,0.7524271844660194,0.004314994606256742,0.9942979330007128,0.8566165182683451,0.9716469563267709,0.9579221113217405,579,0.15614886731391586,0.9930915371329879,575,0.5486641221374046,0.7448759439050702
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43473570658036675,0.0037756202804746495,0.5339805825242718,0.0016181229773462784,0.9969788519637462,0.6954689146469969,0.969968371522317,0.9578173784429479,579,0.15614886731391586,0.9896373056994818,573,0.5467557251908397,0.743797195253506
DAPT_STATIC,252,REPLICATION5,TEMPORAL,0.005,0.2,0.74475,0.0035,0.71925,0.00275,0.996191135734072,0.8353658536585366,0.974364412142577,0.9609775312500001,1002,0.12525,0.7724550898203593,774,0.7580803134182175,0.93825
DAPT_SSL_REFRESH,252,REPLICATION5,TEMPORAL,0.005,0.2,0.74475,0.0035,0.76025,0.00425,0.9944408109875735,0.8617172003400396,0.9784949381260006,0.9692690624999999,1002,0.12525,0.7784431137724551,780,0.7639569049951028,0.93975
DAPT_STATIC,252,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.7008812856402281,0.0036288232244686366,0.6583722135821669,0.002592016588906169,0.996078431372549,0.7927590511860175,0.9702064713422539,0.956315047321435,500,0.12960082944530846,0.856,428,0.7417677642980935,0.9227579056505961
DAPT_SSL_REFRESH,252,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.7008812856402281,0.0036288232244686366,0.705028512182478,0.004665629860031105,0.9934258582907232,0.8247422680412371,0.9747638067544369,0.9681206146344531,500,0.12960082944530846,0.846,423,0.733102253032929,0.92016588906169
DAPT_STATIC,252,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.7344847775175644,0.004098360655737705,0.710480093676815,0.00234192037470726,0.9967145790554415,0.829601777473936,0.9732632804519199,0.9588980890999237,862,0.12617096018735363,0.7877030162412993,679,0.7486218302094818,0.9332552693208431
DAPT_SSL_REFRESH,252,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.7344847775175644,0.004098360655737705,0.7523419203747073,0.0038056206088992973,0.9949670925280681,0.8568094682447075,0.9783099967588009,0.9691335785859628,862,0.12617096018735363,0.8016241299303944,691,0.7618522601984564,0.936768149882904
DAPT_STATIC,252,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6779935275080906,0.0037756202804746495,0.6283710895361381,0.002696871628910464,0.9957264957264957,0.7705026455026455,0.9678145296183917,0.9532881178221613,489,0.13187702265372167,0.8732106339468303,427,0.7152428810720268,0.9083063646170443
DAPT_SSL_REFRESH,252,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6779935275080906,0.0037756202804746495,0.6871628910463862,0.004314994606256742,0.9937597503900156,0.8125,0.9739253796852028,0.96691793829837,489,0.13187702265372167,0.8773006134969326,429,0.7185929648241206,0.9093851132686084
DAPT_STATIC,262,REPLICATION5,TEMPORAL,0.005,0.2,0.66075,0.00175,0.70075,0.008,0.9887125220458554,0.8201901975128018,0.9703496554880213,0.958492125,1070,0.13375,0.8822429906542056,944,0.6956521739130435,0.89675
DAPT_SSL_REFRESH,262,REPLICATION5,TEMPORAL,0.005,0.2,0.66075,0.00175,0.6075,0.00625,0.9898167006109979,0.7529047250193648,0.9701504950721925,0.9577265625,1070,0.13375,0.9037383177570093,967,0.7126013264554164,0.9025
DAPT_STATIC,262,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.5790565059616382,0.0015552099533437014,0.6350440642820114,0.0036288232244686366,0.9943181818181818,0.7750711800063271,0.9690586591892181,0.9579018344597655,548,0.14204250907205807,0.9288321167883211,509,0.6268472906403941,0.8429237947122862
DAPT_SSL_REFRESH,262,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.5790565059616382,0.0015552099533437014,0.5007776049766719,0.002592016588906169,0.9948506694129763,0.6662068965517242,0.9690421603961924,0.9557177682266871,548,0.14204250907205807,0.9653284671532847,529,0.6514778325123153,0.8532918610679109
DAPT_STATIC,262,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.6451990632318502,0.0020491803278688526,0.6899882903981265,0.00585480093676815,0.991586032814472,0.813740721560504,0.9707552412670922,0.9588849774994652,925,0.13539227166276346,0.8983783783783784,831,0.6856435643564357,0.8884660421545667
DAPT_SSL_REFRESH,262,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.6451990632318502,0.0020491803278688526,0.59192037470726,0.004098360655737705,0.9931237721021611,0.7417461482024945,0.9703364859935761,0.9576057823357776,925,0.13539227166276346,0.9156756756756756,847,0.6988448844884488,0.8931498829039812
DAPT_STATIC,262,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5533980582524272,0.0016181229773462784,0.6116504854368932,0.003236245954692557,0.9947368421052631,0.7575150300601202,0.9666839731842292,0.9549465338653763,536,0.14455231930960086,0.9309701492537313,499,0.6026570048309179,0.8225458468176915
DAPT_SSL_REFRESH,262,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5533980582524272,0.0016181229773462784,0.47518878101402373,0.002696871628910464,0.9943566591422122,0.6430656934306569,0.9666434175055072,0.9526024083907327,536,0.14455231930960086,0.9682835820895522,519,0.6268115942028986,0.8333333333333334
DAPT_STATIC,272,REPLICATION5,TEMPORAL,0.005,0.2,0.69675,0.00425,0.69625,0.004,0.9942877543734381,0.8189972062931922,0.9681837340246973,0.9502088437499999,1040,0.13,0.8682692307692308,903,0.7444352844187964,0.9225
DAPT_SSL_REFRESH,272,REPLICATION5,TEMPORAL,0.005,0.2,0.69675,0.00425,0.666,0.00475,0.9929183749534104,0.7972467454735898,0.9747725364944382,0.96621609375,1040,0.13,0.8567307692307692,891,0.7345424567188789,0.9195
DAPT_STATIC,272,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.623120787973043,0.005184033177812338,0.6303784344219803,0.003110419906687403,0.9950900163666121,0.7718184703268803,0.9678919641282706,0.9512058587905912,530,0.13737687921202696,0.9377358490566038,497,0.6836313617606602,0.8807672369103162
DAPT_SSL_REFRESH,272,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.623120787973043,0.005184033177812338,0.5863141524105754,0.0036288232244686366,0.9938488576449912,0.7375285295076622,0.9703708871850723,0.9610779617854251,530,0.13737687921202696,0.9264150943396227,491,0.6753782668500687,0.8776568170036289
DAPT_STATIC,272,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.6826697892271663,0.00468384074941452,0.6973067915690867,0.004098360655737705,0.9941569282136895,0.8196834136269787,0.968358823826049,0.9509257218407385,897,0.13129391100702575,0.8929765886287625,801,0.738929889298893,0.9171545667447307
DAPT_SSL_REFRESH,272,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.6826697892271663,0.00468384074941452,0.6598360655737705,0.00468384074941452,0.9929515418502203,0.7928244811818501,0.9744307635787134,0.9655694513763581,897,0.13129391100702575,0.8729096989966555,783,0.7223247232472325,0.9118852459016393
DAPT_STATIC,272,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6019417475728155,0.005393743257820928,0.6186623516720604,0.003236245954692557,0.99479618386817,0.7628865979381443,0.9651907639691495,0.946539247482629,517,0.13942826321467097,0.9477756286266924,490,0.6639566395663956,0.866235167206041
DAPT_SSL_REFRESH,272,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.6019417475728155,0.005393743257820928,0.5658036677454154,0.0037756202804746495,0.9933712121212122,0.7209621993127148,0.9687246746216092,0.959646858188191,517,0.13942826321467097,0.9361702127659575,484,0.6558265582655827,0.8629989212513485
DAPT_STATIC,282,REPLICATION5,TEMPORAL,0.005,0.2,0.56275,0.00325,0.64575,0.006,0.9907940161104718,0.7818979869835023,0.9771341188214256,0.9693626875,1148,0.1435,0.9668989547038328,1110,0.6346483704974271,0.84025
DAPT_SSL_REFRESH,282,REPLICATION5,TEMPORAL,0.005,0.2,0.56275,0.00325,0.6085,0.00325,0.9946873722926032,0.7550798821157128,0.9775598994016488,0.97168596875,1148,0.1435,0.9747386759581882,1119,0.6397941680960549,0.8425
DAPT_STATIC,282,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.46086054950751687,0.00414722654224987,0.5712804561949196,0.00673924313115604,0.9883408071748879,0.7240473061760841,0.9734596511573947,0.9645920321759421,593,0.15370658372213583,0.9747048903878583,578,0.5557692307692308,0.76049766718507
DAPT_SSL_REFRESH,282,REPLICATION5,DOMAIN_OOD,0.005,0.2,0.46086054950751687,0.00414722654224987,0.5220321410057024,0.003110419906687403,0.9940769990128332,0.6845683208701564,0.9757303036808358,0.9674843679497215,593,0.15370658372213583,0.9831365935919055,583,0.5605769230769231,0.7630896837739761
DAPT_STATIC,282,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.542447306791569,0.0038056206088992973,0.6323185011709602,0.00468384074941452,0.9926470588235294,0.7725321888412017,0.9768031458451849,0.968669402220711,994,0.14549180327868852,0.9738430583501007,968,0.619321817018554,0.8258196721311475
DAPT_SSL_REFRESH,282,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.542447306791569,0.0038056206088992973,0.5971896955503513,0.0026346604215456673,0.9956076134699854,0.7465690759377859,0.9770303999242012,0.9709880987802268,994,0.14549180327868852,0.9798792756539235,974,0.6231605886116443,0.827576112412178
DAPT_STATIC,282,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43042071197411,0.004314994606256742,0.5420711974110033,0.0048543689320388345,0.9911242603550295,0.700836820083682,0.9734513825258184,0.9640169830181455,581,0.15668824163969794,0.9810671256454389,570,0.5397727272727273,0.7378640776699029
DAPT_SSL_REFRESH,282,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43042071197411,0.004314994606256742,0.49784250269687164,0.002157497303128371,0.9956850053937433,0.6637900035958288,0.9741933475270756,0.9653747284218267,581,0.15668824163969794,0.9845094664371773,572,0.5416666666666666,0.7389428263214671
